gid,platenum,platecol,ownpro,industry,owncity,comcode,locpro,tms,devtime,rectime,lon,lat,locspd,devspd,tlmile,direct,altitu,situation,alarm,extra,dist_meter,time_diff,calkmh
1387,辽BK4058,2,210000,30,210211,2159337,130000,1523351037,2018-04-10 17:03:57,2018-04-10 17:05:22,116.508103,39.512163,60,60,311118,333,17,786435,262144,1,422.33,25.0,60.82
1388,辽BK4058,2,210000,30,210211,2159337,130000,1523351062,2018-04-10 17:04:22,2018-04-10 17:05:49,116.505748,39.515501,59,59,311119,330,18,786435,262144,1,413.3,25.0,59.52
1389,辽BK4058,2,210000,30,210211,2159337,130000,1523351087,2018-04-10 17:04:47,2018-04-10 17:06:13,116.50337,39.518736,60,60,311119,331,18,786435,262144,1,398.21,25.0,57.34
1390,辽BK4058,2,210000,30,210211,2159337,130000,1523351112,2018-04-10 17:05:12,2018-04-10 17:06:46,116.501373,39.521972,45,45,311120,354,19,786435,262144,1,115.49,25.0,16.63
1391,辽BK4058,2,210000,30,210211,2159337,130000,1523351137,2018-04-10 17:05:37,2018-04-10 17:07:02,116.502711,39.521881,29,29,311120,193,22,786435,262144,1,280.45,25.0,40.38
1392,辽BK4058,2,210000,30,210211,2159337,130000,1523351162,2018-04-10 17:06:02,2018-04-10 17:07:28,116.501106,39.519682,49,49,311120,211,23,786435,262144,1,365.81,25.0,52.68
1393,辽BK4058,2,210000,30,210211,2159337,130000,1523351187,2018-04-10 17:06:27,2018-04-10 17:07:52,116.499173,39.516747,54,54,311120,203,22,786435,262144,1,396.25,25.0,57.06
1394,辽BK4058,2,210000,30,210211,2159337,130000,1523351212,2018-04-10 17:06:52,2018-04-10 17:08:19,116.497598,39.513393,57,57,311121,197,20,786435,262144,1,416.48,25.0,59.97
1395,辽BK4058,2,210000,30,210211,2159337,130000,1523351237,2018-04-10 17:07:17,2018-04-10 17:08:43,116.496319,39.509775,59,59,311121,195,21,786435,262144,1,870.63,50.0,62.69
1396,辽BK4058,2,210000,30,210211,2159337,130000,1523351287,2018-04-10 17:08:07,2018-04-10 17:09:34,116.493711,39.502198,65,65,311122,195,21,786435,262144,1,449.55,25.0,64.74
1397,辽BK4058,2,210000,30,210211,2159337,130000,1523351312,2018-04-10 17:08:32,2018-04-10 17:09:58,116.492174,39.498328,63,63,311123,199,20,786435,262144,1,431.87,25.0,62.19
1398,辽BK4058,2,210000,30,210211,2159337,130000,1523351337,2018-04-10 17:08:57,2018-04-10 17:10:22,116.490301,39.494719,63,63,311123,204,21,786435,262144,1,460.16,25.0,66.26
1399,辽BK4058,2,210000,30,210211,2159337,130000,1523351362,2018-04-10 17:09:22,2018-04-10 17:10:49,116.487906,39.491013,66,66,311124,208,20,786435,262144,1,455.25,25.0,65.56
1400,辽BK4058,2,210000,30,210211,2159337,130000,1523351387,2018-04-10 17:09:47,2018-04-10 17:11:13,116.485168,39.487504,64,64,311124,212,22,786435,262144,1,446.79,25.0,64.34
1401,辽BK4058,2,210000,30,210211,2159337,130000,1523351412,2018-04-10 17:10:12,2018-04-10 17:11:37,116.482159,39.484224,63,63,311124,216,25,786435,262144,1,441.6,25.0,63.59
1402,辽BK4058,2,210000,30,210211,2159337,130000,1523351437,2018-04-10 17:10:37,2018-04-10 17:12:02,116.479169,39.480991,66,66,311125,215,28,786435,262144,1,433.94,25.0,62.49
1403,辽BK4058,2,210000,30,210211,2159337,130000,1523351462,2018-04-10 17:11:02,2018-04-10 17:12:28,116.476084,39.477899,51,51,311125,223,27,786435,262144,1,437.24,50.0,31.48
1404,辽BK4058,2,210000,30,210211,2159337,130000,1523351512,2018-04-10 17:11:52,2018-04-10 17:13:16,116.473074,39.474726,9,9,311126,211,22,786435,262144,1,3.87,25.0,0.56
1405,辽BK4058,2,210000,30,210211,2159337,130000,1523351537,2018-04-10 17:12:17,2018-04-10 17:13:42,116.473064,39.474692,0,0,311126,0,22,786434,262144,1,0.0,25.0,0.0
1406,辽BK4058,2,210000,30,210211,2159337,130000,1523351562,2018-04-10 17:12:42,2018-04-10 17:14:08,116.473064,39.474692,0,0,311126,0,22,786434,262144,1,0.0,300.0,0.0
1407,辽BK4058,2,210000,30,210211,2159337,130000,1523351862,2018-04-10 17:17:42,2018-04-10 17:19:17,116.473064,39.474692,0,0,311126,0,22,786434,262144,1,0.0,165.0,0.0
1408,辽BK4058,2,210000,30,210211,2159337,130000,1523352027,2018-04-10 17:20:27,2018-04-10 17:21:53,116.473064,39.474692,0,0,311126,0,22,786435,262144,1,0.0,25.0,0.0
1409,辽BK4058,2,210000,30,210211,2159337,130000,1523352052,2018-04-10 17:20:52,2018-04-10 17:22:19,116.473064,39.474692,0,0,311126,0,22,786435,262144,1,0.0,25.0,0.0
1410,辽BK4058,2,210000,30,210211,2159337,130000,1523352077,2018-04-10 17:21:17,2018-04-10 17:22:43,116.473064,39.474692,0,0,311126,0,22,786434,262144,1,0.0,25.0,0.0
1411,辽BK4058,2,210000,30,210211,2159337,130000,1523352102,2018-04-10 17:21:42,2018-04-10 17:23:14,116.473064,39.474692,0,0,311126,0,22,786434,262144,1,0.0,31.0,0.0
1412,辽BK4058,2,210000,30,210211,2159337,130000,1523352133,2018-04-10 17:22:13,2018-04-10 17:23:39,116.473064,39.474692,0,0,311126,0,22,786435,262144,1,0.0,25.0,0.0
1413,辽BK4058,2,210000,30,210211,2159337,130000,1523352158,2018-04-10 17:22:38,2018-04-10 17:24:05,116.473064,39.474692,0,0,311126,0,22,786435,262144,1,76.04,25.0,10.95
1414,辽BK4058,2,210000,30,210211,2159337,130000,1523352183,2018-04-10 17:23:03,2018-04-10 17:24:30,116.472407,39.474234,0,0,311126,0,42,786435,262144,1,0.0,29.0,0.0
1415,辽BK4058,2,210000,30,210211,2159337,130000,1523352212,2018-04-10 17:23:32,2018-04-10 17:24:58,116.472407,39.474234,0,0,311126,0,42,786435,262144,1,0.28,25.0,0.04
1416,辽BK4058,2,210000,30,210211,2159337,130000,1523352237,2018-04-10 17:23:57,2018-04-10 17:25:22,116.472409,39.474236,0,0,311126,0,42,786435,262144,1,0.17,25.0,0.02
1417,辽BK4058,2,210000,30,210211,2159337,130000,1523352262,2018-04-10 17:24:22,2018-04-10 17:25:49,116.472407,39.474236,0,0,311126,0,42,786435,262144,1,0.0,25.0,0.0
1418,辽BK4058,2,210000,30,210211,2159337,130000,1523352287,2018-04-10 17:24:47,2018-04-10 17:26:13,116.472407,39.474236,0,0,311126,0,42,786435,262144,1,0.0,25.0,0.0
1419,辽BK4058,2,210000,30,210211,2159337,130000,1523352312,2018-04-10 17:25:12,2018-04-10 17:26:37,116.472407,39.474236,0,0,311126,0,42,786435,262144,1,0.24,25.0,0.03
1420,辽BK4058,2,210000,30,210211,2159337,130000,1523352337,2018-04-10 17:25:37,2018-04-10 17:27:04,116.472406,39.474234,0,0,311126,0,42,786435,262144,1,0.22,25.0,0.03
1421,辽BK4058,2,210000,30,210211,2159337,130000,1523352362,2018-04-10 17:26:02,2018-04-10 17:27:28,116.472406,39.474236,0,0,311126,0,42,786435,262144,1,0.24,25.0,0.03
1422,辽BK4058,2,210000,30,210211,2159337,130000,1523352387,2018-04-10 17:26:27,2018-04-10 17:27:52,116.472407,39.474234,0,0,311126,0,42,786435,262144,1,0.09,25.0,0.01
1423,辽BK4058,2,210000,30,210211,2159337,130000,1523352412,2018-04-10 17:26:52,2018-04-10 17:28:19,116.472406,39.474234,0,0,311126,0,42,786435,262144,1,0.0,25.0,0.0
1424,辽BK4058,2,210000,30,210211,2159337,130000,1523352437,2018-04-10 17:27:17,2018-04-10 17:28:43,116.472406,39.474234,0,0,311126,0,42,786435,262144,1,0.28,28.0,0.04
1425,辽BK4058,2,210000,30,210211,2159337,130000,1523352465,2018-04-10 17:27:45,2018-04-10 17:29:10,116.472404,39.474236,0,0,311126,0,42,786435,262144,1,0.2,26.0,0.03
1426,辽BK4058,2,210000,30,210211,2159337,130000,1523352491,2018-04-10 17:28:11,2018-04-10 17:29:37,116.472406,39.474237,0,0,311126,0,42,786435,262144,1,0.09,25.0,0.01
1427,辽BK4058,2,210000,30,210211,2159337,130000,1523352516,2018-04-10 17:28:36,2018-04-10 17:30:01,116.472407,39.474237,0,0,311126,0,42,786435,262144,1,2.21,25.0,0.32
1428,辽BK4058,2,210000,30,210211,2159337,130000,1523352541,2018-04-10 17:29:01,2018-04-10 17:30:28,116.472396,39.474219,0,0,311126,0,42,786435,262144,1,58.75,25.0,8.46
1429,辽BK4058,2,210000,30,210211,2159337,130000,1523352566,2018-04-10 17:29:26,2018-04-10 17:30:52,116.472334,39.473692,17,17,311126,212,35,786435,262144,1,141.95,25.0,20.44
1430,辽BK4058,2,210000,30,210211,2159337,130000,1523352591,2018-04-10 17:29:51,2018-04-10 17:31:16,116.471447,39.472614,25,25,311126,216,25,786435,262144,1,222.58,25.0,32.05
1431,辽BK4058,2,210000,30,210211,2159337,130000,1523352616,2018-04-10 17:30:16,2018-04-10 17:31:46,116.469974,39.470966,36,36,311126,217,18,786435,262144,1,270.22,25.0,38.91
1432,辽BK4058,2,210000,30,210211,2159337,130000,1523352641,2018-04-10 17:30:41,2018-04-10 17:32:07,116.468166,39.468976,37,37,311126,217,13,786435,262144,1,382.99,30.0,45.96
1433,辽BK4058,2,210000,30,210211,2159337,130000,1523352671,2018-04-10 17:31:11,2018-04-10 17:32:37,116.46559,39.466163,47,47,311127,214,12,786435,262144,1,336.39,25.0,48.44
1434,辽BK4058,2,210000,30,210211,2159337,130000,1523352696,2018-04-10 17:31:36,2018-04-10 17:33:01,116.463308,39.463703,51,51,311127,215,11,786435,262144,1,353.73,25.0,50.94
1435,辽BK4058,2,210000,30,210211,2159337,130000,1523352721,2018-04-10 17:32:01,2018-04-10 17:33:28,116.4609,39.461121,55,55,311128,217,14,786435,262144,1,392.42,25.0,56.51
1436,辽BK4058,2,210000,30,210211,2159337,130000,1523352746,2018-04-10 17:32:26,2018-04-10 17:33:52,116.458235,39.458253,58,58,311128,215,16,786435,262144,1,409.54,25.0,58.97
1437,辽BK4058,2,210000,30,210211,2159337,130000,1523352771,2018-04-10 17:32:51,2018-04-10 17:34:16,116.455488,39.455241,57,57,311128,215,15,786435,262144,1,389.07,25.0,56.03
1438,辽BK4058,2,210000,30,210211,2159337,130000,1523352796,2018-04-10 17:33:16,2018-04-10 17:34:41,116.452863,39.452388,56,56,311129,215,13,786435,262144,1,401.88,25.0,57.87
1439,辽BK4058,2,210000,30,210211,2159337,130000,1523352821,2018-04-10 17:33:41,2018-04-10 17:35:07,116.450016,39.449519,56,56,311129,219,14,786435,262144,1,405.51,25.0,58.39
1440,辽BK4058,2,210000,30,210211,2159337,130000,1523352846,2018-04-10 17:34:06,2018-04-10 17:35:31,116.446859,39.446808,59,59,311130,223,17,786435,262144,1,436.56,25.0,62.86
1441,辽BK4058,2,210000,30,210211,2159337,130000,1523352871,2018-04-10 17:34:31,2018-04-10 17:35:58,116.443209,39.444078,62,62,311130,229,18,786435,262144,1,421.26,25.0,60.66
1442,辽BK4058,2,210000,30,210211,2159337,130000,1523352896,2018-04-10 17:34:56,2018-04-10 17:36:22,116.439424,39.441673,64,64,311130,232,15,786435,262144,1,475.13,25.0,68.42
1443,辽BK4058,2,210000,30,210211,2159337,130000,1523352921,2018-04-10 17:35:21,2018-04-10 17:36:46,116.434916,39.439204,71,71,311131,235,12,786435,262144,1,513.3,25.0,73.92
1444,辽BK4058,2,210000,30,210211,2159337,130000,1523352946,2018-04-10 17:35:46,2018-04-10 17:37:13,116.430024,39.436561,75,75,311131,235,11,786435,262144,1,523.99,25.0,75.45
1445,辽BK4058,2,210000,30,210211,2159337,130000,1523352971,2018-04-10 17:36:11,2018-04-10 17:37:37,116.425041,39.433851,72,72,311132,234,11,786435,262144,1,482.98,25.0,69.55
1446,辽BK4058,2,210000,30,210211,2159337,130000,1523352996,2018-04-10 17:36:36,2018-04-10 17:38:01,116.420557,39.431237,66,66,311132,230,10,786435,262144,1,470.3,25.0,67.72
1447,辽BK4058,2,210000,30,210211,2159337,130000,1523353021,2018-04-10 17:37:01,2018-04-10 17:38:28,116.416488,39.428411,67,67,311133,226,9,786435,262144,1,480.14,25.0,69.14
1448,辽BK4058,2,210000,30,210211,2159337,110000,1523353046,2018-04-10 17:37:26,2018-04-10 17:38:52,116.412681,39.425251,73,73,311133,220,7,786435,262144,1,497.38,25.0,71.62
1449,辽BK4058,2,210000,30,210211,2159337,110000,1523353071,2018-04-10 17:37:51,2018-04-10 17:39:16,116.409026,39.421782,72,72,311134,218,2,786435,262144,1,480.55,25.0,69.2
1450,辽BK4058,2,210000,30,210211,2159337,130000,1523353096,2018-04-10 17:38:16,2018-04-10 17:39:43,116.405461,39.418452,68,68,311134,220,4,786435,262144,1,461.91,25.0,66.52
1451,辽BK4058,2,210000,30,210211,2159337,130000,1523353121,2018-04-10 17:38:41,2018-04-10 17:40:07,116.40175,39.415448,65,65,311135,226,10,786435,262144,1,455.2,25.0,65.55
1452,辽BK4058,2,210000,30,210211,2159337,130000,1523353146,2018-04-10 17:39:06,2018-04-10 17:40:31,116.397833,39.412695,67,67,311135,229,8,786435,262144,1,483.22,25.0,69.58
1453,辽BK4058,2,210000,30,210211,2159337,130000,1523353171,2018-04-10 17:39:31,2018-04-10 17:40:58,116.393406,39.410021,65,65,311136,234,8,786435,262144,1,436.78,25.0,62.9
1454,辽BK4058,2,210000,30,210211,2159337,130000,1523353196,2018-04-10 17:39:56,2018-04-10 17:41:22,116.389181,39.407845,65,65,311136,238,9,786435,262144,1,470.99,25.0,67.82
1455,辽BK4058,2,210000,30,210211,2159337,130000,1523353221,2018-04-10 17:40:21,2018-04-10 17:41:46,116.384448,39.40572,69,69,311137,240,11,786435,262144,1,485.53,25.0,69.92
1456,辽BK4058,2,210000,30,210211,2159337,130000,1523353246,2018-04-10 17:40:46,2018-04-10 17:42:13,116.379537,39.403573,69,69,311137,240,10,786435,262144,1,485.85,25.0,69.96
1457,辽BK4058,2,210000,30,210211,2159337,130000,1523353271,2018-04-10 17:41:11,2018-04-10 17:42:37,116.374611,39.401441,71,71,311138,240,9,786435,262144,1,507.45,25.0,73.07
1458,辽BK4058,2,210000,30,210211,2159337,130000,1523353296,2018-04-10 17:41:36,2018-04-10 17:43:01,116.369467,39.399213,74,74,311138,240,13,786435,262144,1,515.66,25.0,74.26
1459,辽BK4058,2,210000,30,210211,2159337,130000,1523353321,2018-04-10 17:42:01,2018-04-10 17:43:28,116.364235,39.396956,74,74,311139,241,15,786435,262144,1,498.93,25.0,71.85
1460,辽BK4058,2,210000,30,210211,2159337,130000,1523353346,2018-04-10 17:42:26,2018-04-10 17:43:51,116.359026,39.394991,70,70,311139,246,15,786435,262144,1,472.16,25.0,67.99
1461,辽BK4058,2,210000,30,210211,2159337,130000,1523353371,2018-04-10 17:42:51,2018-04-10 17:44:16,116.353926,39.393433,67,67,311140,250,14,786435,262144,1,477.1,25.0,68.7
1462,辽BK4058,2,210000,30,210211,2159337,130000,1523353396,2018-04-10 17:43:16,2018-04-10 17:44:43,116.348621,39.392199,69,69,311140,255,10,786435,262144,1,487.78,25.0,70.24
1463,辽BK4058,2,210000,30,210211,2159337,130000,1523353421,2018-04-10 17:43:41,2018-04-10 17:45:07,116.343081,39.391291,69,69,311141,259,7,786435,262144,1,469.0,25.0,67.54
1464,辽BK4058,2,210000,30,210211,2159337,130000,1523353446,2018-04-10 17:44:06,2018-04-10 17:45:31,116.337721,39.390551,64,64,311141,260,8,786435,262144,1,468.81,25.0,67.51
1465,辽BK4058,2,210000,30,210211,2159337,130000,1523353471,2018-04-10 17:44:31,2018-04-10 17:45:58,116.332364,39.389808,64,64,311142,259,7,786435,262144,1,417.62,25.0,60.14
1466,辽BK4058,2,210000,30,210211,2159337,130000,1523353496,2018-04-10 17:44:56,2018-04-10 17:46:22,116.327596,39.389129,60,60,311142,259,6,786435,262144,1,424.44,25.0,61.12
1467,辽BK4058,2,210000,30,210211,2159337,130000,1523353521,2018-04-10 17:45:21,2018-04-10 17:46:46,116.322749,39.388444,64,64,311142,259,4,786435,262144,1,475.44,25.0,68.46
1468,辽BK4058,2,210000,30,210211,2159337,130000,1523353546,2018-04-10 17:45:46,2018-04-10 17:47:13,116.317321,39.387671,69,69,311143,259,3,786435,262144,1,475.73,25.0,68.51
1469,辽BK4058,2,210000,30,210211,2159337,130000,1523353571,2018-04-10 17:46:11,2018-04-10 17:47:35,116.311885,39.386918,68,68,311143,260,4,786435,262144,1,466.82,25.0,67.22
1470,辽BK4058,2,210000,30,210211,2159337,130000,1523353596,2018-04-10 17:46:36,2018-04-10 17:48:01,116.306555,39.386161,68,68,311144,259,3,786435,262144,1,6692.98,359.0,67.12
1471,辽BK4058,2,210000,30,210211,2159337,130000,1523353955,2018-04-10 17:52:35,2018-04-10 17:54:01,116.228987,39.389518,65,65,311151,284,6,786435,262144,1,441.67,25.0,63.6
1472,辽BK4058,2,210000,30,210211,2159337,130000,1523353980,2018-04-10 17:53:00,2018-04-10 17:54:25,116.223991,39.390411,66,66,311151,281,4,786435,262144,1,467.04,25.0,67.25
1473,辽BK4058,2,210000,30,210211,2159337,130000,1523354005,2018-04-10 17:53:25,2018-04-10 17:54:52,116.218647,39.391119,69,69,311152,277,4,786435,262144,1,498.03,25.0,71.72
1474,辽BK4058,2,210000,30,210211,2159337,130000,1523354030,2018-04-10 17:53:50,2018-04-10 17:55:16,116.212895,39.391569,71,71,311152,274,3,786435,262144,1,497.13,25.0,71.59
1475,辽BK4058,2,210000,30,210211,2159337,130000,1523354055,2018-04-10 17:54:15,2018-04-10 17:55:40,116.20713,39.391769,71,71,311152,272,0,786435,262144,1,496.89,25.0,71.55
1476,辽BK4058,2,210000,30,210211,2159337,130000,1523354080,2018-04-10 17:54:40,2018-04-10 17:56:07,116.201366,39.391936,70,70,311153,271,1,786435,262144,1,487.33,25.0,70.18
1477,辽BK4058,2,210000,30,210211,2159337,130000,1523354105,2018-04-10 17:55:05,2018-04-10 17:56:31,116.195714,39.392121,69,69,311153,271,1,786435,262144,1,489.06,25.0,70.42
1478,辽BK4058,2,210000,30,210211,2159337,130000,1523354130,2018-04-10 17:55:30,2018-04-10 17:56:55,116.190046,39.392371,73,73,311154,275,0,786435,262144,1,8135.37,418.0,70.07
1479,辽BK4058,2,210000,30,210211,2159337,130000,1523354548,2018-04-10 18:02:28,2018-04-10 18:03:56,116.095781,39.396831,68,68,311162,260,17,786435,262144,1,466.06,25.0,67.11
1480,辽BK4058,2,210000,30,210211,2159337,130000,1523354573,2018-04-10 18:02:53,2018-04-10 18:04:20,116.090399,39.396401,69,69,311163,269,19,786435,262144,1,488.63,25.0,70.36
1481,辽BK4058,2,210000,30,210211,2159337,130000,1523354598,2018-04-10 18:03:18,2018-04-10 18:04:44,116.084748,39.396784,71,71,311163,280,22,786435,262144,1,491.93,25.0,70.84
1482,辽BK4058,2,210000,30,210211,2159337,130000,1523354623,2018-04-10 18:03:43,2018-04-10 18:05:11,116.079221,39.397899,69,69,311164,286,22,786435,262144,1,474.83,25.0,68.38
1483,辽BK4058,2,210000,30,210211,2159337,130000,1523354648,2018-04-10 18:04:08,2018-04-10 18:05:35,116.073917,39.399064,67,67,311164,284,22,786435,262144,1,476.38,25.0,68.6
1484,辽BK4058,2,210000,30,210211,2159337,130000,1523354673,2018-04-10 18:04:33,2018-04-10 18:05:59,116.068492,39.399898,70,70,311165,277,23,786435,262144,1,506.39,25.0,72.92
1485,辽BK4058,2,210000,30,210211,2159337,130000,1523354698,2018-04-10 18:04:58,2018-04-10 18:06:26,116.062618,39.400085,76,76,311165,265,21,786435,262144,1,531.53,25.0,76.54
1486,辽BK4058,2,210000,30,210211,2159337,130000,1523354723,2018-04-10 18:05:23,2018-04-10 18:06:50,116.056476,39.399623,75,75,311166,261,22,786435,262144,1,502.74,25.0,72.39
1487,辽BK4058,2,210000,30,210211,2159337,130000,1523354748,2018-04-10 18:05:48,2018-04-10 18:07:14,116.050788,39.398608,70,70,311166,254,25,786435,262144,1,493.53,25.0,71.07
1488,辽BK4058,2,210000,30,210211,2159337,130000,1523354773,2018-04-10 18:06:13,2018-04-10 18:07:41,116.045273,39.397403,71,71,311167,255,28,786435,262144,1,488.62,25.0,70.36
1489,辽BK4058,2,210000,30,210211,2159337,130000,1523354798,2018-04-10 18:06:38,2018-04-10 18:08:05,116.039808,39.396224,68,68,311167,254,29,786435,262144,1,486.03,25.0,69.99
1490,辽BK4058,2,210000,30,210211,2159337,130000,1523354823,2018-04-10 18:07:03,2018-04-10 18:08:29,116.034371,39.395054,71,71,311168,254,31,786435,262144,1,483.77,25.0,69.66
1491,辽BK4058,2,210000,30,210211,2159337,130000,1523354848,2018-04-10 18:07:28,2018-04-10 18:08:56,116.028919,39.394009,70,70,311168,259,31,786435,262144,1,493.22,25.0,71.02
1492,辽BK4058,2,210000,30,210211,2159337,130000,1523354873,2018-04-10 18:07:53,2018-04-10 18:09:20,116.023247,39.393403,69,69,311169,265,32,786435,262144,1,485.25,25.0,69.88
1493,辽BK4058,2,210000,30,210211,2159337,130000,1523354898,2018-04-10 18:08:18,2018-04-10 18:09:44,116.017616,39.393288,72,72,311169,270,31,786435,262144,1,494.91,25.0,71.27
1494,辽BK4058,2,210000,30,210211,2159337,130000,1523354923,2018-04-10 18:08:43,2018-04-10 18:10:11,116.011871,39.393313,71,71,311170,270,30,786435,262144,1,498.35,25.0,71.76
1495,辽BK4058,2,210000,30,210211,2159337,130000,1523354948,2018-04-10 18:09:08,2018-04-10 18:10:35,116.006086,39.393306,71,71,311170,270,30,786435,262144,1,493.01,25.0,70.99
1496,辽BK4058,2,210000,30,210211,2159337,130000,1523354973,2018-04-10 18:09:33,2018-04-10 18:10:59,116.000363,39.393326,70,70,311171,269,30,786435,262144,1,485.77,25.0,69.95
1497,辽BK4058,2,210000,30,210211,2159337,130000,1523354998,2018-04-10 18:09:58,2018-04-10 18:11:26,115.994724,39.393344,69,69,311171,269,30,786435,262144,1,486.38,25.0,70.04
1498,辽BK4058,2,210000,30,210211,2159337,130000,1523355023,2018-04-10 18:10:23,2018-04-10 18:11:50,115.989078,39.393368,69,69,311171,270,31,786435,262144,1,479.48,25.0,69.05
1499,辽BK4058,2,210000,30,210211,2159337,130000,1523355048,2018-04-10 18:10:48,2018-04-10 18:12:14,115.983513,39.393449,68,68,311172,272,36,786435,262144,1,463.45,25.0,66.74
1500,辽BK4058,2,210000,30,210211,2159337,130000,1523355073,2018-04-10 18:11:13,2018-04-10 18:12:41,115.978147,39.393749,65,65,311172,276,35,786435,262144,1,468.91,25.0,67.52
1501,辽BK4058,2,210000,30,210211,2159337,130000,1523355098,2018-04-10 18:11:38,2018-04-10 18:13:10,115.972756,39.394333,67,67,311173,279,33,786435,262144,1,479.45,25.0,69.04
1502,辽BK4058,2,210000,30,210211,2159337,130000,1523355123,2018-04-10 18:12:03,2018-04-10 18:13:29,115.967302,39.395194,69,69,311173,283,33,786435,262144,1,475.34,25.0,68.45
1503,辽BK4058,2,210000,30,210211,2159337,130000,1523355148,2018-04-10 18:12:28,2018-04-10 18:13:56,115.961935,39.396189,68,68,311174,283,34,786435,262144,1,495.6,25.0,71.37
1504,辽BK4058,2,210000,30,210211,2159337,130000,1523355173,2018-04-10 18:12:53,2018-04-10 18:14:19,115.956335,39.397213,74,74,311174,282,33,786435,262144,1,494.85,25.0,71.26
1505,辽BK4058,2,210000,30,210211,2159337,130000,1523355198,2018-04-10 18:13:18,2018-04-10 18:14:43,115.950746,39.398244,68,68,311175,283,35,786435,262144,1,465.55,25.0,67.04
1506,辽BK4058,2,210000,30,210211,2159337,130000,1523355223,2018-04-10 18:13:43,2018-04-10 18:15:10,115.945484,39.399201,68,68,311175,281,37,786435,262144,1,476.92,25.0,68.68
1507,辽BK4058,2,210000,30,210211,2159337,130000,1523355248,2018-04-10 18:14:08,2018-04-10 18:15:34,115.940003,39.399809,68,68,311176,273,39,786435,262144,1,483.89,25.0,69.68
1508,辽BK4058,2,210000,30,210211,2159337,130000,1523355273,2018-04-10 18:14:33,2018-04-10 18:15:58,115.934394,39.399566,70,70,311176,261,37,786435,262144,1,464.04,25.0,66.82
1509,辽BK4058,2,210000,30,210211,2159337,130000,1523355298,2018-04-10 18:14:58,2018-04-10 18:16:25,115.929157,39.398586,67,67,311177,250,38,786435,262144,1,485.93,25.0,69.97
1510,辽BK4058,2,210000,30,210211,2159337,130000,1523355323,2018-04-10 18:15:23,2018-04-10 18:16:49,115.923996,39.396819,72,72,311177,243,35,786435,262144,1,493.46,25.0,71.06
1511,辽BK4058,2,210000,30,210211,2159337,130000,1523355348,2018-04-10 18:15:48,2018-04-10 18:17:13,115.918842,39.394879,70,70,311178,244,35,786435,262144,1,491.91,25.0,70.84
1512,辽BK4058,2,210000,30,210211,2159337,130000,1523355373,2018-04-10 18:16:13,2018-04-10 18:17:40,115.913655,39.393026,67,67,311178,249,37,786435,262144,1,445.82,25.0,64.2
1513,辽BK4058,2,210000,30,210211,2159337,130000,1523355398,2018-04-10 18:16:38,2018-04-10 18:18:04,115.908673,39.391939,61,61,311179,259,41,786435,262144,1,436.12,25.0,62.8
1514,辽BK4058,2,210000,30,210211,2159337,130000,1523355423,2018-04-10 18:17:03,2018-04-10 18:18:28,115.903633,39.391569,65,65,311179,269,43,786435,262144,1,475.45,25.0,68.46
1515,辽BK4058,2,210000,30,210211,2159337,130000,1523355448,2018-04-10 18:17:28,2018-04-10 18:18:55,115.898134,39.391934,71,71,311180,280,40,786435,262144,1,499.83,25.0,71.98
1516,辽BK4058,2,210000,30,210211,2159337,130000,1523355473,2018-04-10 18:17:53,2018-04-10 18:19:19,115.892521,39.393074,69,69,311180,286,35,786435,262144,1,458.11,25.0,65.97
1517,辽BK4058,2,210000,30,210211,2159337,130000,1523355498,2018-04-10 18:18:18,2018-04-10 18:19:43,115.887409,39.394211,65,65,311181,286,35,786435,262144,1,452.35,25.0,65.14
1518,辽BK4058,2,210000,30,210211,2159337,130000,1523355523,2018-04-10 18:18:43,2018-04-10 18:20:10,115.882359,39.395328,64,64,311181,286,36,786435,262144,1,463.55,25.0,66.75
1519,辽BK4058,2,210000,30,210211,2159337,130000,1523355548,2018-04-10 18:19:08,2018-04-10 18:20:34,115.877176,39.396451,69,69,311181,284,35,786435,262144,1,476.62,25.0,68.63
1520,辽BK4058,2,210000,30,210211,2159337,130000,1523355573,2018-04-10 18:19:33,2018-04-10 18:20:58,115.871724,39.397183,64,64,311182,274,39,786435,262144,1,444.19,25.0,63.96
1521,辽BK4058,2,210000,30,210211,2159337,130000,1523355598,2018-04-10 18:19:58,2018-04-10 18:21:25,115.866568,39.397123,65,65,311182,264,41,786435,262144,1,486.9,25.0,70.11
1522,辽BK4058,2,210000,30,210211,2159337,130000,1523355623,2018-04-10 18:20:23,2018-04-10 18:21:49,115.86104,39.396208,70,70,311183,254,40,786435,262144,1,450.82,25.0,64.92
1523,辽BK4058,2,210000,30,210211,2159337,130000,1523355648,2018-04-10 18:20:48,2018-04-10 18:22:13,115.855958,39.395238,59,59,311183,258,41,786435,262144,1,407.67,25.0,58.7
1524,辽BK4058,2,210000,30,210211,2159337,130000,1523355673,2018-04-10 18:21:13,2018-04-10 18:22:40,115.851266,39.394759,59,59,311184,265,40,786435,262144,1,428.34,25.0,61.68
1525,辽BK4058,2,210000,30,210211,2159337,130000,1523355698,2018-04-10 18:21:38,2018-04-10 18:23:04,115.846301,39.394548,63,63,311184,267,40,786435,262144,1,427.14,25.0,61.51
1526,辽BK4058,2,210000,30,210211,2159337,130000,1523355723,2018-04-10 18:22:03,2018-04-10 18:23:28,115.841349,39.394351,58,58,311185,266,40,786435,262144,1,294.25,25.0,42.37
