"PersonID","LocationID","TimeInt","Gender","Helmet","Passenger","OnSidewalk"
"3639",4,"15:30:00","Female","Yes","No","No"
"3640",4,"15:30:00","Male","Yes","No","No"
"3641",4,"15:30:00","Male","No","No","No"
"3642",4,"15:30:00","Male","Yes","No","No"
"3643",4,"15:30:00","Male","No","No","No"
"3644",4,"15:30:00","Female","No","No","No"
"3645",4,"15:30:00","Male","No","No","No"
"3646",4,"15:30:00","Male","Yes","No","No"
"3647",4,"15:30:00","Female","Yes","No","No"
"3648",4,"15:30:00","Female","No","No","No"
"3649",4,"15:30:00","Male","No","No","No"
"3650",4,"15:30:00","Male","No","No","No"
"3651",4,"15:30:00","Male","Yes","No","No"
"3652",4,"15:45:00","Male","Yes","No","Yes"
"3653",4,"15:45:00","Male","No","No","No"
"3654",4,"15:45:00","Female","No","No","No"
"3655",4,"15:45:00","Male","No","No","No"
"3656",4,"15:45:00","Male","Yes","No","No"
"3657",4,"15:45:00","Female","No","No","No"
"3658",4,"15:45:00","Female","No","No","No"
"3659",4,"15:45:00","Female","No","No","No"
"3660",4,"15:45:00","Female","Yes","No","No"
"3661",4,"15:45:00","Male","Yes","No","No"
"3662",4,"15:45:00","Male","No","No","No"
"3663",4,"15:45:00","Male","No","No","Yes"
"3664",4,"15:45:00","Male","No","No","No"
"3665",4,"15:45:00","Female","No","No","No"
"3666",4,"15:45:00","Female","No","No","No"
"3667",4,"15:45:00","Male","No","No","No"
"3668",4,"15:45:00","Female","Yes","No","No"
"3669",4,"15:45:00","Male","Yes","No","No"
"3670",4,"15:45:00","Male","No","No","No"
"3671",4,"15:45:00","Male","No","No","No"
"3672",4,"15:45:00","Male","No","No","No"
"3673",4,"15:45:00","Female","Yes","No","No"
"3674",4,"15:45:00","Female","No","No","No"
"3675",4,"15:45:00","Male","Yes","No","No"
"3676",4,"15:45:00","Male","Yes","No","No"
"3677",4,"15:45:00","Female","No","No","No"
"3678",4,"15:45:00","Female","Yes","No","No"
"3679",4,"16:00:00","Male","No","No","No"
"3680",4,"16:00:00","Male","No","No","No"
"3681",4,"16:00:00","Male","No","No","No"
"3682",4,"16:00:00","Male","No","No","No"
"3683",4,"16:00:00","Male","No","No","No"
"3684",4,"16:00:00","Male","Yes","No","No"
"3685",4,"16:00:00","Male","No","No","No"
"3686",4,"16:00:00","Male","No","No","Yes"
"3687",4,"16:00:00","Male","Yes","No","No"
"3688",4,"16:00:00","Male","No","No","No"
"3689",4,"16:00:00","Male","No","No","No"
"3690",4,"16:00:00","Female","Yes","No","No"
"3691",4,"16:00:00","Female","Yes","No","No"
"3692",4,"16:00:00","Male","No","No","No"
"3693",4,"16:00:00","Female","Yes","No","No"
"3694",4,"16:00:00","Male","Yes","No","No"
"3695",4,"16:00:00","Female","Yes","No","No"
"3696",4,"16:00:00","Male","Yes","No","No"
"3697",4,"16:00:00","Male","Yes","No","No"
"3698",4,"16:00:00","Female","No","No","No"
"3699",4,"16:00:00","Male","No","No","Yes"
"3700",4,"16:00:00","Female","Yes","No","No"
"3701",4,"16:00:00","Male","Yes","No","No"
"3702",4,"16:00:00","Female","Yes","No","No"
"3703",4,"16:00:00","Male","No","No","No"
"3704",4,"16:00:00","Male","Yes","No","No"
"3705",4,"16:00:00","Male","Yes","No","No"
"3706",4,"16:00:00","Male","Yes","No","No"
"3707",4,"16:00:00","Male","No","No","No"
"3708",4,"16:00:00","Male","Yes","No","No"
"3709",4,"16:00:00","Female","No","No","No"
"3710",4,"16:00:00","Female","No","No","No"
"3711",4,"16:00:00","Female","No","No","No"
"3712",4,"16:00:00","Female","Yes","No","No"
"3713",4,"16:15:00","Male","No","No","No"
"3714",4,"16:15:00","Female","Yes","No","No"
"3715",4,"16:15:00","Male","Yes","No","No"
"3716",4,"16:15:00","Male","No","No","No"
"3717",4,"16:15:00","Male","No","No","No"
"3718",4,"16:15:00","Female","No","No","No"
"3719",4,"16:15:00","Male","No","No","No"
"3720",4,"16:15:00","Male","Yes","No","No"
"3721",4,"16:15:00","Male","No","No","No"
"3722",4,"16:15:00","Female","No","No","No"
"3723",4,"16:15:00","Male","No","No","No"
"3724",4,"16:15:00","Male","Yes","No","No"
"3725",4,"16:15:00","Male","No","No","No"
"3726",4,"16:15:00","Female","Yes","No","No"
"3727",4,"16:15:00","Female","No","No","No"
"3728",4,"16:15:00","Male","No","No","No"
"3729",4,"16:15:00","Female","Yes","No","No"
"3730",4,"16:15:00","Female","Yes","No","No"
"3731",4,"16:15:00","Male","Yes","No","No"
"3732",4,"16:15:00","Male","No","No","No"
"3733",4,"16:15:00","Female","Yes","No","Yes"
"3734",4,"16:15:00","Male","No","No","No"
"3735",4,"16:15:00","Male","No","No","No"
"3736",4,"16:15:00","Male","Yes","No","No"
"3737",4,"16:15:00","Male","Yes","No","No"
"3738",4,"16:15:00","Male","No","No","No"
"3739",4,"16:15:00","Male","No","No","No"
"3740",4,"16:30:00","Male","Yes","No","No"
"3741",4,"16:30:00","Male","No","No","No"
"3742",4,"16:30:00","Female","No","No","No"
"3743",4,"16:30:00","Female","No","No","No"
"3744",4,"16:30:00","Female","No","No","No"
"3745",4,"16:30:00","Male","No","No","No"
"3746",4,"16:30:00","Male","No","No","No"
"3747",4,"16:30:00","Male","Yes","No","No"
"3748",4,"16:30:00","Male","No","No","No"
"3749",4,"16:30:00","Female","Yes","No","No"
"3750",4,"16:30:00","Male","Yes","No","No"
"3751",4,"16:30:00","Male","No","No","No"
"3752",4,"16:30:00","Male","No","No","No"
"3753",4,"16:30:00","Female","No","No","No"
"3754",4,"16:30:00","Male","No","No","No"
"3755",4,"16:45:00","Male","Yes","No","No"
"3756",4,"16:45:00","Male","No","No","No"
"3757",4,"16:45:00","Female","No","No","No"
"3758",4,"16:45:00","Male","No","No","No"
"3759",4,"16:45:00","Female","No","No","No"
"3760",4,"16:45:00","Male","No","No","No"
"3761",4,"16:45:00","Female","No","No","No"
"3762",4,"16:45:00","Female","Yes","No","No"
"3763",4,"16:45:00","Female","No","No","Yes"
"3764",4,"16:45:00","Female","Yes","No","No"
"3765",4,"16:45:00","Male","No","No","No"
"3766",4,"16:45:00","Female","No","No","No"
"3767",4,"16:45:00","Female","Yes","No","No"
"3768",4,"16:45:00","Male","No","No","No"
"3769",4,"16:45:00","Male","No","No","No"
"3770",4,"16:45:00","Female","Yes","No","No"
"3771",4,"16:45:00","Male","Yes","No","No"
"3772",4,"16:45:00","Female","Yes","No","No"
"3773",4,"16:45:00","Male","Yes","No","No"
"3774",4,"16:45:00","Female","Yes","No","No"
"3775",4,"16:45:00","Female","No","No","No"
"3776",4,"16:45:00","Male","No","No","No"
"3777",4,"16:45:00","Male","Yes","No","No"
"3778",4,"16:45:00","Male","No","No","No"
"3779",4,"16:45:00","Female","Yes","No","No"
"3780",4,"16:45:00","Male","No","No","No"
"3781",4,"16:45:00","Male","Yes","No","No"
"3782",4,"17:00:00","Male","No","No","No"
"3783",4,"17:00:00","Male","No","No","No"
"3784",4,"17:00:00","Male","No","No","No"
"3785",4,"17:00:00","Male","No","No","No"
"3786",4,"17:00:00","Male","Yes","No","No"
"3787",4,"17:00:00","Male","No","No","No"
"3788",4,"17:00:00","Male","No","No","No"
"3789",4,"17:00:00","Male","No","No","No"
"3790",4,"17:00:00","Male","No","No","No"
"3791",4,"17:00:00","Female","Yes","No","No"
"3792",4,"17:00:00","Female","No","No","No"
"3793",4,"17:00:00","Female","No","No","No"
"3794",4,"17:00:00","Male","No","No","No"
"3795",4,"17:00:00","Female","Yes","No","No"
"3796",4,"17:00:00","Female","No","No","No"
"3797",4,"17:00:00","Male","No","No","No"
"3798",4,"17:00:00","Male","No","No","No"
"3799",4,"17:00:00","Male","Yes","No","No"
"3800",4,"17:00:00","Male","No","No","No"
"3801",4,"17:00:00","Male","No","No","No"
"3802",4,"17:00:00","Female","No","No","No"
"3803",4,"17:00:00","Female","Yes","No","No"
"3804",4,"17:00:00","Male","No","No","No"
"3805",4,"17:00:00","Male","No","No","No"
"3806",4,"17:00:00","Male","Yes","No","No"
"3807",4,"17:00:00","Female","Yes","No","No"
"3808",4,"17:00:00","Male","No","No","No"
"3809",4,"17:00:00","Male","No","No","Yes"
"3810",4,"17:15:00","Male","Yes","No","No"
"3811",4,"17:15:00","Male","Yes","No","No"
"3812",4,"17:15:00","Female","Yes","No","No"
"3813",4,"17:15:00","Male","No","No","No"
"3814",4,"17:15:00","Female","Yes","No","Yes"
"3815",4,"17:15:00","Female","Yes","No","No"
"3816",4,"17:15:00","Female","No","No","No"
"3817",4,"17:15:00","Male","Yes","No","No"
"3818",4,"17:15:00","Male","Yes","No","No"
"3819",4,"17:15:00","Female","Yes","No","No"
"3820",4,"17:15:00","Male","No","No","No"
"3821",4,"17:15:00","Female","No","No","No"
"3822",4,"17:15:00","Male","Yes","No","No"
"3823",4,"17:15:00","Female","Yes","Yes","No"
"3824",4,"17:15:00","Female","No","No","No"
"3825",4,"17:15:00","Female","Yes","No","No"
"3826",4,"17:15:00","Male","No","No","Yes"
"3827",4,"17:15:00","Female","Yes","No","No"
"3828",4,"17:15:00","Female","Yes","No","No"
"3829",4,"17:15:00","Male","No","No","No"
"3830",4,"17:15:00","Male","No","No","No"
"3831",4,"17:15:00","Female","No","No","No"
"3832",4,"17:15:00","Female","No","No","No"
"3833",4,"17:15:00","Female","Yes","No","No"
"3834",4,"17:30:00","Male","Yes","No","No"
"3835",4,"17:30:00","Male","No","No","No"
"3836",4,"17:30:00","Male","No","No","No"
"3837",4,"17:30:00","Female","Yes","No","No"
"3838",4,"17:30:00","Male","Yes","No","No"
"3839",4,"17:30:00","Female","No","No","No"
"3840",4,"17:30:00","Female","Yes","No","No"
"3841",4,"17:30:00","Female","Yes","No","No"
"3842",4,"17:30:00","Male","Yes","No","No"
"3843",4,"17:30:00","Female","No","No","Yes"
"3844",4,"17:30:00","Female","No","No","Yes"
"3845",4,"17:30:00","Male","No","No","No"
"3846",4,"17:30:00","Male","Yes","No","No"
"3847",4,"17:30:00","Male","No","No","No"
"3848",4,"17:30:00","Male","No","No","No"
"3849",4,"17:30:00","Male","Yes","No","No"
"3850",4,"17:30:00","Female","Yes","No","No"
"3851",4,"17:30:00","Male","Yes","No","No"
"3852",4,"17:30:00","Female","No","No","No"
"3853",4,"17:30:00","Female","Yes","No","No"
"3854",4,"17:30:00","Male","No","No","No"
"3855",4,"17:30:00","Female","No","No","Yes"
"3856",4,"17:30:00","Female","No","No","No"
"3857",4,"17:30:00","Male","Yes","No","No"
"3858",4,"17:30:00","Female","Yes","No","No"
"3859",4,"17:30:00","Female","No","No","No"
"3860",4,"17:30:00","Female","No","No","No"
"3861",4,"17:30:00","Female","Yes","No","No"
"3862",4,"17:30:00","Female","No","No","No"
"3863",4,"17:30:00","Female","Yes","No","No"
"3864",4,"17:30:00","Male","No","No","No"
"3865",4,"17:30:00","Female","Yes","No","No"
"3866",4,"17:30:00","Female","No","No","No"
"3867",4,"17:30:00","Female","Yes","No","No"
"3868",4,"17:30:00","Female","Yes","No","No"
"3869",4,"17:30:00","Female","No","No","No"
"3870",4,"17:45:00","Male","No","No","Yes"
"3871",4,"17:45:00","Male","Yes","No","No"
"3872",4,"17:45:00","Male","Yes","No","No"
"3873",4,"17:45:00","Male","No","No","No"
"3874",4,"17:45:00","Female","Yes","No","No"
"3875",4,"17:45:00","Female","Yes","No","No"
"3876",4,"17:45:00","Male","No","No","No"
"3877",4,"17:45:00","Male","No","No","No"
"3878",4,"17:45:00","Male","Yes","No","No"
"3879",4,"17:45:00","Female","No","No","No"
"3880",4,"17:45:00","Male","Yes","No","No"
"3881",4,"17:45:00","Female","No","No","No"
"3882",4,"17:45:00","Male","No","No","No"
"3883",4,"17:45:00","Male","Yes","No","No"
"3884",4,"17:45:00","Male","No","No","No"
"3885",4,"17:45:00","Male","No","No","No"
"3886",4,"17:45:00","Female","Yes","No","No"
"3887",4,"17:45:00","Male","No","No","No"
"3888",4,"17:45:00","Female","No","No","No"
"3889",4,"17:45:00","Male","No","No","No"
"3890",4,"17:45:00","Male","Yes","No","No"
"3891",4,"18:00:00","Male","No","No","Yes"
"3892",4,"18:00:00","Female","No","No","No"
"3893",4,"18:00:00","Male","No","No","Yes"
"3894",4,"18:00:00","Female","No","No","No"
"3895",4,"18:00:00","Female","No","No","No"
"3896",4,"18:00:00","Female","No","No","No"
"3897",4,"18:00:00","Female","No","No","No"
"3898",4,"18:00:00","Male","Yes","No","No"
"3899",4,"18:00:00","Female","No","No","No"
"3900",4,"18:00:00","Female","No","No","No"
"3901",4,"18:00:00","Female","No","No","No"
"3902",4,"18:00:00","Male","Yes","No","No"
"3903",4,"18:00:00","Male","Yes","No","No"
"3904",4,"18:00:00","Male","Yes","No","No"
"3905",4,"18:00:00","Male","Yes","No","No"
"3906",4,"18:00:00","Female","No","No","No"
"3907",4,"18:00:00","Male","Yes","No","No"
"3908",4,"18:00:00","Male","No","No","No"
"3909",4,"18:00:00","Male","Yes","No","No"
"3910",4,"18:00:00","Female","No","No","No"
"3911",4,"18:00:00","Female","No","No","No"
"3912",4,"18:00:00","Male","No","No","No"
"3913",4,"18:00:00","Male","No","No","No"
"3914",4,"18:00:00","Female","No","No","No"
"3915",4,"18:00:00","Male","Yes","No","No"
"3916",4,"18:00:00","Female","Yes","No","No"
"3917",4,"18:15:00","Female","Yes","No","No"
"3918",4,"18:15:00","Female","No","No","No"
"3919",4,"18:15:00","Female","No","No","No"
"3920",4,"18:15:00","Male","No","No","No"
"3921",4,"18:15:00","Male","Yes","No","No"
"3922",4,"18:15:00","Female","Yes","No","No"
"3923",4,"18:15:00","Female","Yes","No","No"
"3924",4,"18:15:00","Male","No","No","No"
"3925",4,"18:15:00","Male","Yes","No","No"
"3926",4,"18:15:00","Male","No","No","No"
"3927",4,"18:15:00","Male","No","No","No"
"3928",4,"18:15:00","Male","No","No","No"
"3929",4,"18:15:00","Female","No","No","No"
"3930",4,"18:15:00","Female","No","No","No"
"3931",4,"18:15:00","Male","Yes","No","No"
"3932",4,"18:15:00","Male","Yes","No","No"
"3933",4,"18:15:00","Female","No","No","No"
"3934",4,"18:15:00","Male","No","No","No"
"3935",4,"18:15:00","Male","Yes","No","No"
"3936",4,"18:15:00","Male","No","No","No"
"3937",4,"18:15:00","Female","No","No","No"
"3938",4,"18:15:00","Male","No","No","No"
"3939",4,"18:15:00","Female","No","No","Yes"
"3940",4,"18:15:00","Female","Yes","No","No"
"3941",4,"18:15:00","Male","Yes","No","No"
"3942",4,"18:15:00","Female","Yes","No","No"
"3943",4,"18:15:00","Male","No","No","No"
"3944",4,"18:15:00","Female","No","No","No"
"3945",4,"18:15:00","Male","Yes","No","No"
"3946",4,"18:30:00","Male","No","No","Yes"
"3947",4,"18:30:00","Male","No","No","No"
"3948",4,"18:30:00","Male","Yes","No","No"
"3949",4,"18:30:00","Female","Yes","No","No"
"3950",4,"18:30:00","Male","Yes","No","No"
"3951",4,"18:30:00","Male","No","No","No"
"3952",4,"18:30:00","Male","Yes","No","No"
"3953",4,"18:30:00","Male","No","No","No"
"3954",4,"18:30:00","Female","Yes","No","No"
"3955",4,"18:30:00","Male","No","No","No"
"3956",4,"18:30:00","Male","No","No","No"
"3957",4,"18:30:00","Female","No","No","No"
"3958",4,"18:30:00","Male","No","No","No"
"3959",4,"18:30:00","Male","No","No","No"
"3960",4,"18:30:00","Male","Yes","No","No"
"3961",4,"18:30:00","Male","Yes","No","No"
"3962",4,"18:30:00","Female","No","No","No"
"3963",4,"18:30:00","Female","Yes","No","No"
"3964",4,"18:30:00","Female","No","No","No"
"3965",4,"18:30:00","Male","No","No","No"
"3966",4,"18:30:00","Female","Yes","No","No"
"3967",4,"18:45:00","Female","Yes","No","No"
"3968",4,"18:45:00","Male","Yes","No","No"
"3969",4,"18:45:00","Male","No","No","Yes"
"3970",4,"18:45:00","Male","No","No","No"
"3971",4,"18:45:00","Female","No","No","No"
"3972",4,"18:45:00","Male","No","No","No"
"3973",4,"18:45:00","Female","Yes","No","No"
"3974",4,"18:45:00","Female","No","No","No"
"3975",4,"18:45:00","Female","No","No","No"
"3976",4,"18:45:00","Male","No","No","No"
"3977",4,"18:45:00","Male","No","No","No"
"3978",4,"18:45:00","Male","Yes","No","No"
"3979",4,"18:45:00","Male","No","No","No"
"3980",4,"18:45:00","Male","Yes","No","No"
"3981",4,"18:45:00","Male","Yes","No","No"
"3982",4,"18:45:00","Female","No","No","No"
"3983",4,"18:45:00","Male","No","No","No"
"3984",4,"18:45:00","Male","No","No","No"
"3985",4,"18:45:00","Male","Yes","No","No"
"3986",4,"18:45:00","Female","No","No","No"
"4193",6,"07:30:00","Female","No","No","No"
"4194",6,"07:45:00","Male","Yes","No","No"
"4195",6,"07:45:00","Female","No","No","No"
"4196",6,"07:45:00","Male","No","No","No"
"4197",6,"08:00:00","Female","No","No","No"
"4198",6,"08:00:00","Female","Yes","No","No"
"4199",6,"08:00:00","Female","Yes","No","No"
"4200",6,"08:00:00","Male","No","No","No"
"4201",6,"08:15:00","Female","No","No","No"
"4202",6,"08:15:00","Male","No","No","Yes"
"4203",6,"08:15:00","Female","Yes","No","No"
"4204",6,"08:15:00","Female","Yes","No","No"
"4205",6,"08:15:00","Female","Yes","No","No"
"4206",6,"08:30:00","Female","Yes","No","No"
"4207",6,"08:30:00","Female","No","No","No"
"4208",6,"08:30:00","Female","Yes","No","No"
"4209",6,"08:30:00","Male","Yes","No","No"
"4210",6,"08:30:00","Male","Yes","No","No"
"4211",6,"08:30:00","Female","No","No","No"
"4212",6,"08:30:00","Male","No","No","No"
"4213",6,"08:30:00","Male","Yes","No","No"
"4214",6,"08:30:00","Male","No","No","No"
"4215",6,"08:45:00","Female","No","No","No"
"4216",6,"08:45:00","Female","No","No","No"
"4217",6,"08:45:00","Male","No","No","No"
"4218",6,"08:45:00","Female","No","No","No"
"4219",6,"08:45:00","Female","Yes","No","No"
"4220",6,"08:45:00","Male","Yes","No","No"
"4221",6,"08:45:00","Male","No","No","No"
"4222",6,"09:00:00","Male","No","No","No"
"4223",6,"09:00:00","Female","No","No","No"
"4224",6,"09:00:00","Female","No","No","No"
"4225",6,"09:00:00","Female","No","No","No"
"4226",6,"09:00:00","Male","Yes","No","No"
"4227",6,"09:00:00","Female","No","No","No"
"4228",6,"09:00:00","Male","Yes","No","No"
"4229",6,"09:15:00","Male","No","No","No"
"4230",6,"09:15:00","Female","No","No","No"
"4231",6,"09:15:00","Male","No","No","No"
"4232",6,"09:15:00","Female","No","No","No"
"4233",6,"09:15:00","Male","Yes","No","No"
"4234",6,"09:30:00","Male","No","No","Yes"
"4235",6,"09:30:00","Female","No","No","No"
"4236",6,"09:30:00","Male","Yes","No","No"
"4237",6,"09:30:00","Female","Yes","No","No"
"4238",6,"09:30:00","Female","No","No","No"
"4239",6,"09:30:00","Male","No","No","No"
"4240",6,"09:45:00","Female","Yes","No","No"
"4241",6,"09:45:00","Female","No","No","No"
"4242",6,"09:45:00","Female","Yes","No","No"
"4243",6,"09:45:00","Male","No","No","No"
"4244",6,"10:00:00","Male","No","No","No"
"4245",6,"10:00:00","Male","No","No","No"
"4246",6,"10:00:00","Female","No","No","No"
"4247",6,"10:00:00","Male","Yes","No","No"
"4248",6,"10:15:00","Male","No","No","No"
"4249",6,"10:15:00","Female","No","No","No"
"4250",6,"10:15:00","Male","Yes","No","No"
"4251",6,"10:15:00","Male","No","No","No"
"4252",6,"10:15:00","Female","No","No","No"
"4253",6,"10:15:00","Male","Yes","No","No"
"4254",6,"10:15:00","Female","No","No","No"
"4255",6,"10:30:00","Male","Yes","No","No"
"4256",6,"10:30:00","Male","No","No","No"
"4257",6,"10:30:00","Male","No","No","No"
"4258",6,"10:30:00","Male","No","No","No"
"4259",6,"10:30:00","Male","No","No","No"
"4260",6,"10:45:00","Male","No","No","No"
"4261",6,"10:45:00","Female","Yes","No","No"
"4262",6,"10:45:00","Female","No","No","No"
"4263",6,"10:45:00","Female","Yes","No","No"
"4264",6,"10:45:00","Male","No","No","No"
"4265",6,"10:45:00","Male","No","No","No"
"4266",6,"10:45:00","Male","No","No","No"
"4267",6,"10:45:00","Female","Yes","No","No"
"4268",6,"11:00:00","Female","No","No","No"
"4269",6,"11:15:00","Male","Yes","No","No"
"4270",6,"11:15:00","Male","No","No","No"
"4271",6,"11:15:00","Male","No","No","No"
"4272",6,"11:15:00","Female","No","No","No"
"4273",6,"11:15:00","Male","No","No","No"
"4274",6,"11:45:00","Female","No","No","No"
"4275",6,"11:45:00","Male","No","No","No"
"4276",6,"11:45:00","Male","Yes","No","No"
"4277",6,"11:45:00","Male","No","No","No"
"4278",6,"12:00:00","Male","Yes","No","No"
"4279",6,"12:00:00","Male","No","No","No"
"4280",6,"12:15:00","Male","No","No","No"
"4281",6,"12:15:00","Female","Yes","No","No"
"4282",6,"12:15:00","Female","No","No","No"
"4283",6,"12:30:00","Male","No","No","No"
"4284",6,"12:30:00","Female","No","No","No"
"4285",6,"12:30:00","Male","No","No","No"
"4286",6,"12:30:00","Female","Yes","No","No"
"4287",6,"12:30:00","Male","No","No","No"
"4288",6,"12:45:00","Female","No","No","No"
"4289",6,"12:45:00","Male","No","No","No"
"4290",6,"12:45:00","Male","Yes","No","No"
"4291",6,"13:00:00","Male","Yes","No","No"
"4292",6,"13:00:00","Male","Yes","No","No"
"4293",6,"13:00:00","Female","No","No","No"
"4294",6,"13:00:00","Male","No","No","No"
"4295",6,"13:00:00","Female","No","No","No"
"4296",6,"13:00:00","Male","No","No","No"
"4297",6,"13:00:00","Male","No","No","No"
"4298",6,"13:00:00","Male","Yes","No","No"
"4299",6,"13:00:00","Male","No","No","No"
"4300",6,"13:00:00","Male","No","No","No"
"4301",6,"13:00:00","Female","No","No","No"
"4302",6,"13:00:00","Male","No","No","No"
"4303",6,"13:15:00","Male","Yes","No","No"
"4304",6,"13:15:00","Male","Yes","No","No"
"4305",6,"13:30:00","Male","No","No","No"
"4306",6,"13:30:00","Male","Yes","No","No"
"4307",6,"13:30:00","Male","No","No","No"
"4308",6,"13:45:00","Male","No","No","No"
"4309",6,"13:45:00","Male","Yes","No","No"
"4310",6,"13:45:00","Male","No","No","No"
"4311",6,"13:45:00","Male","No","No","No"
"4312",6,"13:45:00","Female","No","No","No"
"4313",6,"13:45:00","Male","No","No","No"
"4314",6,"13:45:00","Female","No","No","No"
"4315",6,"13:45:00","Female","Yes","No","No"
"4316",6,"13:45:00","Male","No","No","No"
"4317",6,"14:00:00","Male","No","No","No"
"4318",6,"14:00:00","Male","No","No","No"
"4319",6,"14:00:00","Female","No","No","No"
"4320",6,"14:00:00","Female","No","No","No"
"4321",6,"14:00:00","Male","No","No","No"
"4322",6,"14:00:00","Male","No","No","No"
"4323",6,"14:00:00","Female","No","No","No"
"4324",6,"14:00:00","Female","No","No","No"
"4325",6,"14:15:00","Female","Yes","No","No"
"4326",6,"14:15:00","Male","No","No","No"
"4327",6,"14:15:00","Male","No","No","No"
"4328",6,"14:15:00","Female","Yes","No","No"
"4329",6,"14:30:00","Male","No","No","No"
"4330",6,"14:30:00","Male","No","No","No"
"4331",6,"14:30:00","Male","Yes","No","No"
"4332",6,"14:45:00","Male","No","No","No"
"4333",6,"14:45:00","Female","No","No","No"
"4334",6,"14:45:00","Female","No","No","No"
"4335",6,"14:45:00","Male","No","No","No"
"4336",6,"14:45:00","Male","No","No","No"
"4337",6,"15:00:00","Female","Yes","No","No"
"4338",6,"15:00:00","Male","No","No","No"
"4339",6,"15:00:00","Female","No","No","No"
"4340",6,"15:00:00","Male","No","No","No"
"4341",6,"15:15:00","Female","Yes","No","No"
"4342",6,"15:15:00","Female","No","No","No"
"4343",6,"15:15:00","Male","No","No","No"
"4344",6,"15:15:00","Female","No","No","No"
"4345",6,"15:15:00","Male","No","No","No"
"4346",6,"15:30:00","Male","No","No","No"
"4347",6,"15:30:00","Female","Yes","No","No"
"4348",6,"15:30:00","Male","Yes","No","No"
"4349",6,"15:30:00","Female","No","No","No"
"4350",6,"15:30:00","Female","Yes","No","No"
"4351",6,"15:30:00","Female","No","No","Yes"
"4352",6,"15:45:00","Female","No","No","No"
"4353",6,"15:45:00","Male","No","No","No"
"4354",6,"15:45:00","Male","No","No","No"
"4355",6,"15:45:00","Male","No","No","No"
"4356",6,"15:45:00","Female","No","No","Yes"
"4357",6,"15:45:00","Male","Yes","No","No"
"4358",6,"16:00:00","Male","No","No","No"
"4359",6,"16:00:00","Male","No","No","No"
"4360",6,"16:00:00","Male","No","No","No"
"4361",6,"16:00:00","Male","No","No","No"
"4362",6,"16:00:00","Male","Yes","No","No"
"4363",6,"16:00:00","Male","No","No","No"
"4364",6,"16:00:00","Male","Yes","No","No"
"4365",6,"16:00:00","Female","No","No","No"
"4366",6,"16:00:00","Female","Yes","No","No"
"4367",6,"16:15:00","Female","No","No","No"
"4368",6,"16:15:00","Male","No","No","No"
"4369",6,"16:15:00","Male","No","No","No"
"4370",6,"16:15:00","Male","Yes","No","No"
"4371",6,"16:30:00","Male","No","No","No"
"4372",6,"16:30:00","Female","No","No","No"
"4373",6,"16:30:00","Male","No","No","No"
"4374",6,"16:45:00","Male","No","No","No"
"4375",6,"16:45:00","Female","No","No","No"
"4376",6,"16:45:00","Male","No","No","No"
"4377",6,"16:45:00","Female","Yes","No","No"
"4378",6,"16:45:00","Male","Yes","No","No"
"4379",6,"16:45:00","Male","Yes","No","No"
"4380",6,"16:45:00","Male","No","No","Yes"
"4381",6,"17:00:00","Male","No","No","No"
"4382",6,"17:00:00","Female","No","No","No"
"4383",6,"17:00:00","Male","No","No","No"
"4384",6,"17:15:00","Female","No","No","No"
"4385",6,"17:15:00","Male","Yes","No","No"
"4386",6,"17:30:00","Male","Yes","No","No"
"4387",6,"17:30:00","Female","No","No","No"
"4388",6,"17:30:00","Male","No","No","No"
"4389",6,"17:30:00","Male","No","No","No"
"4390",6,"17:30:00","Male","No","No","Yes"
"4391",6,"17:45:00","Female","Yes","No","No"
"4392",6,"17:45:00","Female","No","No","Yes"
"4393",6,"17:45:00","Male","No","No","No"
"4394",6,"17:45:00","Female","No","No","No"
"4395",6,"17:45:00","Male","No","No","Yes"
"4396",6,"18:00:00","Female","Yes","No","No"
"4397",6,"18:00:00","Male","Yes","No","No"
"4398",6,"18:00:00","Female","No","No","No"
"4399",6,"18:00:00","Male","No","No","No"
"4400",6,"18:00:00","Male","No","No","No"
"4401",6,"18:15:00","Female","Yes","No","Yes"
"4402",6,"18:15:00","Male","No","No","No"
"4403",6,"18:15:00","Male","No","No","No"
"4404",6,"18:15:00","Female","No","No","No"
"4405",6,"18:30:00","Male","No","No","No"
"4406",6,"18:30:00","Male","Yes","No","No"
"4407",6,"18:30:00","Male","Yes","No","No"
"4408",6,"18:45:00","Male","No","No","No"
"4409",6,"18:45:00","Female","No","No","No"
"4410",6,"18:45:00","Male","Yes","No","Yes"
"4411",6,"18:45:00","Female","No","No","No"
"4412",6,"18:45:00","Female","Yes","No","No"
"4413",7,"07:00:00","Male","No","No","No"
"4414",7,"07:00:00","Male","No","No","No"
"4415",7,"07:00:00","Male","No","No","No"
"4416",7,"07:00:00","Male","No","No","No"
"4417",7,"07:00:00","Male","No","No","No"
"4418",7,"07:15:00","Male","Yes","No","No"
"4419",7,"07:15:00","Female","Yes","No","No"
"4420",7,"07:15:00","Male","Yes","No","No"
"4421",7,"07:15:00","Female","Yes","No","Yes"
"4422",7,"07:15:00","Male","Yes","No","No"
"4423",7,"07:15:00","Male","Yes","No","No"
"4424",7,"07:15:00","Male","Yes","No","No"
"4425",7,"07:15:00","Female","Yes","No","No"
"4426",7,"07:30:00","Male","No","No","No"
"4427",7,"07:30:00","Male","Yes","No","No"
"4428",7,"07:30:00","Male","No","No","No"
"4429",7,"07:30:00","Female","Yes","No","No"
