"LOOPID","STAMP","FLAGS","FLAG2","SPEED","LENGTH","BIN1","BIN2","BIN3","BIN4"
8876,2012/6/13 21:41:20,0,8,637.00,0.00,0,0,0,1
8876,2012/6/13 21:41:40,0,8,643.00,0.00,4,0,0,1
8876,2012/6/13 21:42:00,0,8,641.00,0.00,2,1,1,1
8876,2012/6/13 21:42:20,0,8,645.00,0.00,1,1,0,0
8876,2012/6/13 21:42:40,0,8,618.00,0.00,3,0,0,1
8876,2012/6/13 21:43:00,0,8,643.00,0.00,4,2,0,0
8876,2012/6/13 21:43:20,0,8,619.00,0.00,3,0,0,0
8876,2012/6/13 21:43:40,0,8,646.00,0.00,5,0,0,0
8876,2012/6/13 21:44:00,0,8,691.00,0.00,2,0,0,1
8876,2012/6/13 21:44:20,0,8,630.00,0.00,3,0,0,1
8876,2012/6/13 21:44:40,0,8,588.00,0.00,8,0,0,0
8876,2012/6/13 21:45:00,0,8,669.00,0.00,2,1,1,0
8876,2012/6/13 21:45:20,0,8,603.00,0.00,2,0,0,1
8876,2012/6/13 21:45:40,0,8,630.00,0.00,3,1,0,0
8876,2012/6/13 21:46:00,0,8,690.00,0.00,3,0,0,0
8876,2012/6/13 21:46:20,0,8,737.00,0.00,1,0,0,0
8876,2012/6/13 21:46:40,0,8,673.00,0.00,4,0,0,0
8876,2012/6/13 21:47:00,0,8,589.00,0.00,4,0,0,1
8876,2012/6/13 21:47:20,0,8,667.00,0.00,4,1,0,1
8876,2012/6/13 21:47:40,0,8,601.00,0.00,3,0,0,1
8876,2012/6/13 21:48:00,0,8,609.00,0.00,3,1,0,0
8876,2012/6/13 21:48:20,0,8,626.00,0.00,1,1,0,0
8876,2012/6/13 21:48:40,0,8,634.00,0.00,2,2,0,0
8889,2012/6/13 19:10:20,0,8,670.00,0.00,4,0,0,0
8889,2012/6/13 19:10:40,0,8,669.00,0.00,4,0,0,0
8889,2012/6/13 19:11:00,0,8,625.00,0.00,8,1,0,0
8889,2012/6/13 19:11:20,0,8,645.00,0.00,4,0,0,0
8889,2012/6/13 19:11:40,0,8,669.00,0.00,9,1,0,0
8889,2012/6/13 19:12:00,0,8,660.00,0.00,5,0,0,0
8889,2012/6/13 19:12:20,0,8,663.00,0.00,6,0,0,0
8889,2012/6/13 19:12:40,0,8,681.00,0.00,4,1,0,0
8889,2012/6/13 19:13:00,0,8,690.00,0.00,5,2,0,0
8889,2012/6/13 19:13:20,0,8,654.00,0.00,4,0,1,0
8889,2012/6/13 19:13:40,0,8,649.00,0.00,5,1,0,1
8889,2012/6/13 19:14:00,0,8,732.00,0.00,5,0,0,0
8889,2012/6/13 19:14:20,0,8,669.00,0.00,7,0,0,0
8889,2012/6/13 19:14:40,0,8,634.00,0.00,5,0,0,0
8889,2012/6/13 19:15:00,0,8,707.00,0.00,5,2,0,0
8889,2012/6/13 19:15:20,0,8,682.00,0.00,6,1,0,0
8889,2012/6/13 19:15:40,0,8,684.00,0.00,7,0,0,0
8889,2012/6/13 19:16:00,0,8,684.00,0.00,3,0,0,0
8889,2012/6/13 19:16:20,0,8,703.00,0.00,3,1,0,0
8889,2012/6/13 19:16:40,0,8,688.00,0.00,5,0,0,0
8889,2012/6/13 19:17:00,0,8,640.00,0.00,4,0,0,0
8889,2012/6/13 19:17:20,0,8,665.00,0.00,2,1,0,0
8889,2012/6/13 19:17:40,0,8,699.00,0.00,4,0,1,0
8889,2012/6/13 19:18:00,0,8,671.00,0.00,9,2,0,0
8889,2012/6/13 19:18:20,0,8,739.00,0.00,4,0,0,0
8889,2012/6/13 19:18:40,0,8,686.00,0.00,7,0,0,0
8889,2012/6/13 19:19:00,0,8,625.00,0.00,3,0,0,1
8889,2012/6/13 19:19:20,0,8,649.00,0.00,7,0,0,0
8889,2012/6/13 19:19:40,0,8,645.00,0.00,3,2,0,0
8889,2012/6/13 19:20:00,0,8,621.00,0.00,3,2,0,1
8889,2012/6/13 19:20:20,0,8,697.00,0.00,5,0,0,0
8889,2012/6/13 19:20:40,0,8,652.00,0.00,5,2,0,0
8889,2012/6/13 19:21:00,0,8,632.00,0.00,2,0,0,0
8889,2012/6/13 19:21:20,0,8,681.00,0.00,8,0,0,0
8889,2012/6/13 19:21:40,0,8,688.00,0.00,2,1,0,0
8889,2012/6/13 19:22:00,0,8,672.00,0.00,5,1,0,0
8889,2012/6/13 19:22:20,0,8,656.00,0.00,4,0,0,0
8889,2012/6/13 19:22:40,0,8,698.00,0.00,4,1,0,0
8889,2012/6/13 19:23:00,0,8,656.00,0.00,5,0,0,0
8889,2012/6/13 19:23:20,0,8,612.00,0.00,8,0,0,0
8889,2012/6/13 19:23:40,0,8,676.00,0.00,7,0,0,0
8889,2012/6/13 19:24:00,0,8,719.00,0.00,4,0,0,0
8889,2012/6/13 19:24:20,0,8,667.00,0.00,6,0,0,0
8889,2012/6/13 19:24:40,0,8,720.00,0.00,3,1,0,0
8889,2012/6/13 19:25:00,0,8,703.00,0.00,7,0,0,0
8889,2012/6/13 19:25:20,0,8,700.00,0.00,4,1,0,0
8889,2012/6/13 19:25:40,0,8,664.00,0.00,6,1,0,0
8889,2012/6/13 19:26:00,0,8,707.00,0.00,4,0,0,0
8889,2012/6/13 19:26:20,0,8,702.00,0.00,8,0,0,0
8889,2012/6/13 19:26:40,0,8,661.00,0.00,4,1,0,0
8889,2012/6/13 19:27:00,0,8,649.00,0.00,10,1,0,0
8889,2012/6/13 19:27:20,0,8,627.00,0.00,6,1,0,0
8889,2012/6/13 19:27:40,0,8,667.00,0.00,4,2,0,0
8889,2012/6/13 19:28:00,0,8,647.00,0.00,4,0,0,1
8889,2012/6/13 19:28:20,0,8,662.00,0.00,4,0,0,2
8889,2012/6/13 19:28:40,0,8,573.00,0.00,2,1,0,1
8889,2012/6/13 19:29:00,0,8,611.00,0.00,7,3,0,0
8889,2012/6/13 19:29:20,0,8,648.00,0.00,5,2,0,0
8889,2012/6/13 19:29:40,0,8,640.00,0.00,3,1,0,1
8889,2012/6/13 19:30:00,0,8,681.00,0.00,8,0,0,0
8889,2012/6/13 19:30:20,0,8,651.00,0.00,5,0,0,1
8889,2012/6/13 19:30:40,0,8,666.00,0.00,9,0,0,0
8889,2012/6/13 19:31:00,0,8,646.00,0.00,7,1,0,0
8889,2012/6/13 19:31:20,0,8,627.00,0.00,4,0,0,0
8889,2012/6/13 19:31:40,0,8,669.00,0.00,9,0,1,0
8889,2012/6/13 19:32:00,0,8,665.00,0.00,3,0,0,0
8889,2012/6/13 19:32:20,0,8,714.00,0.00,4,0,0,0
8889,2012/6/13 19:32:40,0,8,690.00,0.00,6,2,0,0
8889,2012/6/13 19:33:00,0,8,694.00,0.00,2,2,1,0
8889,2012/6/13 19:33:20,0,8,656.00,0.00,5,1,1,0
8889,2012/6/13 19:33:40,0,8,665.00,0.00,6,0,0,0
8889,2012/6/13 19:34:00,0,8,694.00,0.00,5,0,0,0
8889,2012/6/13 19:34:20,0,8,697.00,0.00,4,0,0,0
8889,2012/6/13 19:34:40,0,8,678.00,0.00,6,1,0,0
8889,2012/6/13 19:35:00,0,8,664.00,0.00,3,0,0,0
8889,2012/6/13 19:35:20,0,8,715.00,0.00,7,0,0,0
8889,2012/6/13 19:35:40,0,8,695.00,0.00,4,0,0,0
8889,2012/6/13 19:36:00,0,8,634.00,0.00,1,0,0,0
8889,2012/6/13 19:36:20,0,8,795.00,0.00,1,0,0,0
8889,2012/6/13 19:36:40,0,8,650.00,0.00,9,1,0,0
8889,2012/6/13 19:37:00,0,8,679.00,0.00,5,0,0,1
8889,2012/6/13 19:37:20,0,8,645.00,0.00,8,0,0,1
8889,2012/6/13 19:37:40,0,8,649.00,0.00,8,1,0,0
8889,2012/6/13 19:38:00,0,8,675.00,0.00,8,0,0,0
8889,2012/6/13 19:38:20,0,8,655.00,0.00,6,0,0,0
8889,2012/6/13 19:38:40,0,8,654.00,0.00,6,0,0,0
8889,2012/6/13 19:39:00,0,8,694.00,0.00,7,0,0,0
8889,2012/6/13 19:39:20,0,8,625.00,0.00,8,1,0,0
8889,2012/6/13 19:39:40,0,8,664.00,0.00,5,0,0,0
8889,2012/6/13 19:40:00,0,8,626.00,0.00,6,0,0,0
8889,2012/6/13 19:40:20,0,8,704.00,0.00,7,0,0,0
8889,2012/6/13 19:40:40,0,8,682.00,0.00,6,0,0,1
8889,2012/6/13 19:41:00,0,8,633.00,0.00,7,1,0,0
8889,2012/6/13 19:41:20,0,8,655.00,0.00,5,1,0,0
8889,2012/6/13 19:41:40,0,8,666.00,0.00,3,0,0,1
8889,2012/6/13 19:42:00,0,8,660.00,0.00,5,0,0,0
8889,2012/6/13 19:42:20,0,8,676.00,0.00,8,0,0,0
8889,2012/6/13 19:42:40,0,8,646.00,0.00,7,0,1,0
8889,2012/6/13 19:43:00,0,8,668.00,0.00,3,1,0,0
8889,2012/6/13 19:43:20,0,8,641.00,0.00,4,0,0,0
8889,2012/6/13 19:43:40,0,8,691.00,0.00,5,0,0,0
8889,2012/6/13 19:44:00,0,8,649.00,0.00,6,0,0,0
8889,2012/6/13 19:44:20,0,8,697.00,0.00,5,3,1,0
8889,2012/6/13 19:44:40,0,8,674.00,0.00,2,0,0,1
8889,2012/6/13 19:45:00,0,8,653.00,0.00,3,0,0,0
8889,2012/6/13 19:45:20,0,8,620.00,0.00,5,3,0,0
8889,2012/6/13 19:45:40,0,8,688.00,0.00,5,0,0,0
8889,2012/6/13 19:46:00,0,8,659.00,0.00,4,0,0,0
8889,2012/6/13 19:46:20,0,8,658.00,0.00,5,0,0,0
8889,2012/6/13 19:46:40,0,8,692.00,0.00,5,1,0,0
8889,2012/6/13 19:47:00,0,8,654.00,0.00,8,0,0,0
8889,2012/6/13 19:47:20,0,8,666.00,0.00,8,0,0,0
8889,2012/6/13 19:47:40,0,8,646.00,0.00,7,0,0,1
8889,2012/6/13 19:48:00,0,8,670.00,0.00,4,0,0,0
8889,2012/6/13 19:48:20,0,8,647.00,0.00,4,0,0,0
8889,2012/6/13 19:48:40,0,8,650.00,0.00,5,0,1,0
8889,2012/6/13 19:49:00,0,8,681.00,0.00,2,0,0,0
8889,2012/6/13 19:49:20,0,8,649.00,0.00,5,0,0,0
8889,2012/6/13 19:49:40,0,8,640.00,0.00,4,0,0,2
8876,2012/6/13 21:49:00,0,8,601.00,0.00,1,0,0,2
8876,2012/6/13 21:49:20,0,8,668.00,0.00,3,1,0,0
8876,2012/6/13 21:49:40,0,8,658.00,0.00,2,0,1,0
8876,2012/6/13 21:50:00,0,8,630.00,0.00,2,1,0,0
8876,2012/6/13 21:50:20,0,8,639.00,0.00,2,1,0,0
8876,2012/6/13 21:50:40,0,8,646.00,0.00,5,0,0,0
8876,2012/6/13 21:51:00,0,8,600.00,0.00,2,1,0,1
8876,2012/6/13 21:51:20,0,8,581.00,0.00,4,0,0,0
8876,2012/6/13 21:51:40,0,8,662.00,0.00,4,0,0,0
8876,2012/6/13 21:52:00,0,8,618.00,0.00,5,1,1,0
8876,2012/6/13 21:52:20,0,8,678.00,0.00,2,0,0,0
8876,2012/6/13 21:52:40,0,8,624.00,0.00,4,0,0,0
8876,2012/6/13 21:53:00,0,8,608.00,0.00,3,0,0,1
8876,2012/6/13 21:53:20,0,8,647.00,0.00,5,0,0,0
8876,2012/6/13 21:53:40,0,8,671.00,0.00,1,1,0,0
8876,2012/6/13 21:54:00,0,8,658.00,0.00,4,2,0,0
8876,2012/6/13 21:54:20,0,8,651.00,0.00,2,2,0,0
8876,2012/6/13 21:54:40,0,8,621.00,0.00,1,0,0,0
8876,2012/6/13 21:55:00,0,8,605.00,0.00,6,1,0,0
8876,2012/6/13 21:55:20,0,8,635.00,0.00,6,1,0,0
8876,2012/6/13 21:55:40,0,8,622.00,0.00,3,0,0,0
8876,2012/6/13 21:56:00,0,8,650.00,0.00,2,0,0,0
8876,2012/6/13 21:56:20,0,8,692.00,0.00,2,0,0,0
8876,2012/6/13 21:56:40,0,8,648.00,0.00,4,0,0,1
8876,2012/6/13 21:57:00,0,8,622.00,0.00,6,0,0,0
8876,2012/6/13 21:57:20,0,8,623.00,0.00,1,1,1,0
8876,2012/6/13 21:57:40,0,8,591.00,0.00,5,0,1,0
8876,2012/6/13 21:58:00,0,8,606.00,0.00,2,1,0,1
8876,2012/6/13 21:58:20,0,8,627.00,0.00,3,0,0,3
8876,2012/6/13 21:58:40,0,8,676.00,0.00,2,0,0,0
8876,2012/6/13 21:59:00,0,8,631.00,0.00,5,0,0,0
8876,2012/6/13 21:59:20,0,8,622.00,0.00,4,0,0,0
8876,2012/6/13 21:59:40,0,8,626.00,0.00,6,1,0,0
8876,2012/6/13 22:00:00,0,8,628.00,0.00,2,0,0,0
8876,2012/6/13 22:00:20,0,8,619.00,0.00,1,1,0,0
8876,2012/6/13 22:00:40,0,8,639.00,0.00,2,0,0,2
8876,2012/6/13 22:01:00,0,8,618.00,0.00,5,0,0,0
8876,2012/6/13 22:01:20,0,8,641.00,0.00,2,2,0,0
8876,2012/6/13 22:01:40,0,8,612.00,0.00,2,1,0,0
8876,2012/6/13 22:02:00,0,8,611.00,0.00,5,1,0,0
8876,2012/6/13 22:02:20,0,8,657.00,0.00,3,0,0,0
8876,2012/6/13 22:02:40,0,8,566.00,0.00,2,0,0,0
8876,2012/6/13 22:03:00,0,8,613.00,0.00,2,0,0,0
8876,2012/6/13 22:03:20,0,8,608.00,0.00,6,0,0,0
8876,2012/6/13 22:03:40,0,8,582.00,0.00,3,0,0,0
8876,2012/6/13 22:04:00,0,8,579.00,0.00,2,0,0,0
8876,2012/6/13 22:04:20,0,8,586.00,0.00,2,0,0,2
8876,2012/6/13 22:04:40,0,8,645.00,0.00,4,0,0,0
8876,2012/6/13 22:05:00,0,8,600.00,0.00,5,1,0,0
8876,2012/6/13 22:05:20,0,8,632.00,0.00,2,0,0,0
8876,2012/6/13 22:05:40,0,8,629.00,0.00,5,0,0,0
8876,2012/6/13 22:06:00,0,8,698.00,0.00,2,0,0,0
8876,2012/6/13 22:06:20,0,8,594.00,0.00,3,3,0,1
8876,2012/6/13 22:06:40,0,8,695.00,0.00,4,0,0,0
8876,2012/6/13 22:07:00,0,8,644.00,0.00,4,0,0,0
8876,2012/6/13 22:07:20,0,8,617.00,0.00,2,1,0,0
8876,2012/6/13 22:07:40,0,8,547.00,0.00,1,0,1,0
8876,2012/6/13 22:08:00,0,8,577.00,0.00,4,0,0,1
8876,2012/6/13 22:08:20,0,8,666.00,0.00,4,0,0,0
8876,2012/6/13 22:08:40,0,8,621.00,0.00,3,0,0,0
8876,2012/6/13 22:09:00,0,8,649.00,0.00,7,1,0,0
8876,2012/6/13 22:09:20,0,8,678.00,0.00,2,0,0,0
8876,2012/6/13 22:09:40,0,8,580.00,0.00,4,1,0,1
8876,2012/6/13 22:10:00,0,8,638.00,0.00,2,0,0,0
8876,2012/6/13 22:10:20,0,8,569.00,0.00,2,1,0,2
8876,2012/6/13 22:10:40,0,8,645.00,0.00,3,1,0,0
8876,2012/6/13 22:11:00,0,8,669.00,0.00,4,0,0,0
8876,2012/6/13 22:11:20,0,8,684.00,0.00,3,0,0,0
8876,2012/6/13 22:11:40,0,8,630.00,0.00,3,0,0,0
8876,2012/6/13 22:12:00,0,8,727.00,0.00,3,0,0,0
8876,2012/6/13 22:12:20,0,8,600.00,0.00,3,1,0,0
8876,2012/6/13 22:12:40,0,8,530.00,0.00,3,1,0,1
8876,2012/6/13 22:13:00,0,8,586.00,0.00,6,0,0,1
8876,2012/6/13 22:13:20,0,8,608.00,0.00,1,1,0,0
8876,2012/6/13 22:13:40,0,8,648.00,0.00,4,2,0,1
8876,2012/6/13 22:14:00,0,8,691.00,0.00,1,0,0,0
8876,2012/6/13 22:14:20,0,8,623.00,0.00,3,2,0,0
8876,2012/6/13 22:14:40,0,8,624.00,0.00,2,0,0,0
8876,2012/6/13 22:15:00,0,8,634.00,0.00,4,0,0,0
8876,2012/6/13 22:15:20,0,8,594.00,0.00,4,0,1,0
8876,2012/6/13 22:15:40,0,8,638.00,0.00,6,1,0,0
8876,2012/6/13 22:16:00,0,8,611.00,0.00,1,0,0,0
8876,2012/6/13 22:16:20,0,8,602.00,0.00,4,1,0,0
8876,2012/6/13 22:16:40,0,8,610.00,0.00,4,0,0,0
8876,2012/6/13 22:17:00,0,8,601.00,0.00,3,0,0,0
8876,2012/6/13 22:17:20,0,8,620.00,0.00,2,1,0,0
8876,2012/6/13 22:17:40,0,8,623.00,0.00,4,0,0,0
8876,2012/6/13 22:18:00,0,8,668.00,0.00,5,0,0,0
8876,2012/6/13 22:18:20,0,8,626.00,0.00,6,0,0,0
8876,2012/6/13 22:18:40,0,8,620.00,0.00,6,0,0,0
8876,2012/6/13 22:19:00,0,8,627.00,0.00,5,1,0,0
8876,2012/6/13 22:19:20,0,8,628.00,0.00,2,0,0,0
8876,2012/6/13 22:19:40,0,8,601.00,0.00,4,0,0,0
8876,2012/6/13 22:20:00,0,8,608.00,0.00,4,0,0,0
8876,2012/6/13 22:20:20,0,8,632.00,0.00,2,2,0,0
8876,2012/6/13 22:20:40,0,8,646.00,0.00,3,0,0,0
8876,2012/6/13 22:21:00,0,8,636.00,0.00,0,1,0,1
8876,2012/6/13 22:21:20,0,8,624.00,0.00,5,0,1,0
8876,2012/6/13 22:21:40,0,8,748.00,0.00,3,0,0,0
8876,2012/6/13 22:22:00,0,8,650.00,0.00,1,1,0,0
8876,2012/6/13 22:22:20,0,8,654.00,0.00,5,0,0,0
8876,2012/6/13 22:22:40,0,8,589.00,0.00,6,1,0,0
8876,2012/6/13 22:23:00,0,8,609.00,0.00,2,0,0,1
8876,2012/6/13 22:23:20,0,8,625.00,0.00,4,0,1,0
8876,2012/6/13 22:23:40,0,8,695.00,0.00,4,0,0,0
8876,2012/6/13 22:24:00,0,8,612.00,0.00,1,1,0,0
8876,2012/6/13 22:24:20,0,8,627.00,0.00,2,1,0,1
8876,2012/6/13 22:24:40,0,8,650.00,0.00,4,0,0,0
8876,2012/6/13 22:25:00,0,8,616.00,0.00,4,1,1,0
8876,2012/6/13 22:25:20,0,8,604.00,0.00,4,0,0,0
8876,2012/6/13 22:25:40,0,8,682.00,0.00,2,0,0,0
8876,2012/6/13 22:26:00,0,8,603.00,0.00,5,0,0,0
8876,2012/6/13 22:26:20,0,8,611.00,0.00,9,0,0,0
8876,2012/6/13 22:26:40,0,8,612.00,0.00,1,1,0,1
8876,2012/6/13 22:27:00,0,8,695.00,0.00,4,0,0,0
8876,2012/6/13 22:27:20,0,8,621.00,0.00,5,0,0,0
8876,2012/6/13 22:27:40,0,8,619.00,0.00,3,0,0,1
8876,2012/6/13 22:28:00,0,8,649.00,0.00,3,0,0,0
8876,2012/6/13 22:28:20,0,8,632.00,0.00,3,1,0,0
8889,2012/6/13 19:50:00,0,8,685.00,0.00,6,3,0,0
8889,2012/6/13 19:50:20,0,8,673.00,0.00,3,1,1,0
8889,2012/6/13 19:50:40,0,8,651.00,0.00,5,0,0,1
8889,2012/6/13 19:51:00,0,8,695.00,0.00,5,1,0,0
8889,2012/6/13 19:51:20,0,8,695.00,0.00,3,1,0,0
8889,2012/6/13 19:51:40,0,8,633.00,0.00,4,0,0,0
8889,2012/6/13 19:52:00,0,8,637.00,0.00,7,0,0,0
8889,2012/6/13 19:52:20,0,8,649.00,0.00,7,1,0,0
8889,2012/6/13 19:52:40,0,8,661.00,0.00,6,0,0,0
8889,2012/6/13 19:53:00,0,8,668.00,0.00,3,1,0,0
8889,2012/6/13 19:53:20,0,8,687.00,0.00,4,1,0,0
8889,2012/6/13 19:53:40,0,8,674.00,0.00,5,0,0,0
8889,2012/6/13 19:54:00,0,8,654.00,0.00,4,1,1,0
8889,2012/6/13 19:54:20,0,8,668.00,0.00,4,0,0,0
8889,2012/6/13 19:54:40,0,8,650.00,0.00,5,0,1,0
8889,2012/6/13 19:55:00,0,8,657.00,0.00,2,0,0,0
8889,2012/6/13 19:55:20,0,8,659.00,0.00,4,0,0,0
8889,2012/6/13 19:55:40,0,8,675.00,0.00,4,2,0,0
8889,2012/6/13 19:56:00,0,8,678.00,0.00,3,2,0,0
8889,2012/6/13 19:56:20,0,8,644.00,0.00,6,0,0,0
8889,2012/6/13 19:56:40,0,8,640.00,0.00,3,0,0,0
8889,2012/6/13 19:57:00,0,8,666.00,0.00,5,2,0,0
8889,2012/6/13 19:57:20,0,8,799.00,0.00,1,0,0,0
8889,2012/6/13 19:57:40,0,8,617.00,0.00,2,0,0,0
8889,2012/6/13 19:58:00,0,8,618.00,0.00,4,0,0,0
8889,2012/6/13 19:58:20,0,8,635.00,0.00,6,3,0,0
8889,2012/6/13 19:58:40,0,8,721.00,0.00,2,1,0,0
8889,2012/6/13 19:59:00,0,8,643.00,0.00,3,0,0,0
8889,2012/6/13 19:59:20,0,8,649.00,0.00,6,0,0,0
8889,2012/6/13 19:59:40,0,8,633.00,0.00,6,0,0,1
8889,2012/6/13 20:00:00,0,8,628.00,0.00,4,0,0,0
8889,2012/6/13 20:00:20,0,8,656.00,0.00,6,2,0,0
8889,2012/6/13 20:00:40,0,8,669.00,0.00,7,0,0,0
8889,2012/6/13 20:01:00,0,8,679.00,0.00,5,0,0,0
8889,2012/6/13 20:01:20,0,8,655.00,0.00,8,0,0,0
8889,2012/6/13 20:01:40,0,8,685.00,0.00,2,0,0,0
8889,2012/6/13 20:02:00,0,8,650.00,0.00,7,0,0,0
8889,2012/6/13 20:02:20,0,8,624.00,0.00,3,0,1,0
8889,2012/6/13 20:02:40,0,8,654.00,0.00,6,2,0,0
8889,2012/6/13 20:03:00,0,8,665.00,0.00,3,0,0,0
8889,2012/6/13 20:03:20,0,8,647.00,0.00,5,0,0,0
8889,2012/6/13 20:03:40,0,8,677.00,0.00,9,1,0,0
8889,2012/6/13 20:04:00,0,8,599.00,0.00,2,0,0,1
8889,2012/6/13 20:04:20,0,8,664.00,0.00,2,0,0,0
8889,2012/6/13 20:04:40,0,8,643.00,0.00,5,1,1,0
8889,2012/6/13 20:05:00,0,8,644.00,0.00,5,0,0,0
8889,2012/6/13 20:05:20,0,8,691.00,0.00,6,0,0,0
8889,2012/6/13 20:05:40,0,8,643.00,0.00,3,1,0,0
8889,2012/6/13 20:06:00,0,8,636.00,0.00,5,0,0,0
8889,2012/6/13 20:06:20,0,8,670.00,0.00,2,1,0,0
8889,2012/6/13 20:06:40,0,8,646.00,0.00,5,0,0,0
8889,2012/6/13 20:07:00,0,8,647.00,0.00,2,1,0,0
8889,2012/6/13 20:07:20,0,8,635.00,0.00,5,2,0,0
8889,2012/6/13 20:07:40,0,8,620.00,0.00,2,1,0,0
8889,2012/6/13 20:08:00,0,8,641.00,0.00,4,0,0,1
8889,2012/6/13 20:08:20,0,8,628.00,0.00,4,0,0,0
8889,2012/6/13 20:08:40,0,8,671.00,0.00,4,0,0,0
8889,2012/6/13 20:09:00,0,8,627.00,0.00,10,0,0,0
8889,2012/6/13 20:09:20,0,8,642.00,0.00,4,0,0,0
8889,2012/6/13 20:09:40,0,8,631.00,0.00,3,0,0,0
8889,2012/6/13 20:10:00,0,8,635.00,0.00,4,1,1,0
8889,2012/6/13 20:10:20,0,8,657.00,0.00,5,0,0,0
8889,2012/6/13 20:10:40,0,8,671.00,0.00,4,0,0,0
8889,2012/6/13 20:11:00,0,8,676.00,0.00,4,0,0,0
8889,2012/6/13 20:11:20,0,8,659.00,0.00,5,1,0,0
8889,2012/6/13 20:11:40,0,8,661.00,0.00,5,0,0,0
8889,2012/6/13 20:12:00,0,8,630.00,0.00,2,1,0,0
8889,2012/6/13 20:12:20,0,8,664.00,0.00,8,2,0,0
8889,2012/6/13 20:12:40,0,8,648.00,0.00,7,1,0,0
8889,2012/6/13 20:13:00,0,8,630.00,0.00,6,1,0,0
8889,2012/6/13 20:13:20,0,8,622.00,0.00,7,1,0,0
8889,2012/6/13 20:13:40,0,8,696.00,0.00,6,1,0,0
8889,2012/6/13 20:14:00,0,8,714.00,0.00,3,0,0,0
8889,2012/6/13 20:14:20,0,8,656.00,0.00,6,0,0,0
8889,2012/6/13 20:14:40,0,8,639.00,0.00,8,0,0,0
8889,2012/6/13 20:15:00,0,8,678.00,0.00,3,0,0,0
8889,2012/6/13 20:15:20,0,8,662.00,0.00,4,1,0,0
8889,2012/6/13 20:15:40,0,8,665.00,0.00,4,0,0,0
8889,2012/6/13 20:16:00,0,8,630.00,0.00,4,2,0,0
8889,2012/6/13 20:16:20,0,8,695.00,0.00,3,0,0,0
8889,2012/6/13 20:16:40,0,8,639.00,0.00,8,0,0,0
8889,2012/6/13 20:17:00,0,8,677.00,0.00,5,0,0,0
8889,2012/6/13 20:17:20,0,8,664.00,0.00,2,0,0,0
8889,2012/6/13 20:17:40,0,8,650.00,0.00,5,0,0,0
8889,2012/6/13 20:18:00,0,8,669.00,0.00,5,1,0,0
8889,2012/6/13 20:18:20,0,8,662.00,0.00,3,0,0,0
8889,2012/6/13 20:18:40,0,8,644.00,0.00,6,0,0,1
8889,2012/6/13 20:19:00,0,8,625.00,0.00,8,1,0,0
8889,2012/6/13 20:19:20,0,8,663.00,0.00,5,0,0,0
8889,2012/6/13 20:19:40,0,8,669.00,0.00,3,0,0,0
8889,2012/6/13 20:20:00,0,8,664.00,0.00,6,0,0,0
8889,2012/6/13 20:20:20,0,8,689.00,0.00,3,0,0,0
8889,2012/6/13 20:20:40,0,8,655.00,0.00,4,0,0,0
8889,2012/6/13 20:21:00,0,8,709.00,0.00,1,1,0,0
8889,2012/6/13 20:21:20,0,8,680.00,0.00,6,0,0,0
8889,2012/6/13 20:21:40,0,8,630.00,0.00,5,1,0,1
8889,2012/6/13 20:22:00,0,8,711.00,0.00,4,0,0,0
8889,2012/6/13 20:22:20,0,8,651.00,0.00,2,1,0,0
8889,2012/6/13 20:22:40,0,8,655.00,0.00,7,0,0,0
8889,2012/6/13 20:23:00,0,8,638.00,0.00,6,1,0,0
8889,2012/6/13 20:23:20,0,8,715.00,0.00,3,0,0,0
8889,2012/6/13 20:23:40,0,8,622.00,0.00,5,1,0,0
8889,2012/6/13 20:24:00,0,8,685.00,0.00,4,0,0,0
8889,2012/6/13 20:24:20,0,8,656.00,0.00,4,0,0,0
8889,2012/6/13 20:24:40,0,8,660.00,0.00,4,1,0,0
8889,2012/6/13 20:25:00,0,8,655.00,0.00,4,1,0,0
8889,2012/6/13 20:25:20,0,8,695.00,0.00,7,0,0,0
8889,2012/6/13 20:25:40,0,8,673.00,0.00,3,1,0,0
8889,2012/6/13 20:26:00,0,8,661.00,0.00,4,1,0,0
8889,2012/6/13 20:26:20,0,8,661.00,0.00,6,0,0,0
8889,2012/6/13 20:26:40,0,8,655.00,0.00,5,0,0,0
8889,2012/6/13 20:27:00,0,8,655.00,0.00,6,1,0,0
8889,2012/6/13 20:27:20,0,8,688.00,0.00,4,0,0,0
8889,2012/6/13 20:27:40,0,8,681.00,0.00,6,0,0,0
8889,2012/6/13 20:28:00,0,8,668.00,0.00,6,0,0,0
8889,2012/6/13 20:28:20,0,8,629.00,0.00,4,1,0,0
8889,2012/6/13 20:28:40,0,8,673.00,0.00,4,1,0,0
8889,2012/6/13 20:29:00,0,8,686.00,0.00,9,0,0,0
8889,2012/6/13 20:29:20,0,8,664.00,0.00,5,0,0,0
8876,2012/6/13 22:28:40,0,8,691.00,0.00,5,0,0,0
8876,2012/6/13 22:29:00,0,8,627.00,0.00,2,2,0,0
8876,2012/6/13 22:29:20,0,8,638.00,0.00,5,0,1,0
8876,2012/6/13 22:29:40,0,8,663.00,0.00,4,0,0,0
8876,2012/6/13 22:30:00,0,8,616.00,0.00,0,1,2,0
8876,2012/6/13 22:30:20,0,8,649.00,0.00,3,1,0,0
8876,2012/6/13 22:30:40,0,8,594.00,0.00,5,1,0,0
