REPORT,ACCTYPE,TIME,WEEKDAY,RDSURF,LIGHT,weather,deg_curv,pct_grad,AADT,trkpcts,mvmt,RURURB,MED_TYPE,MEDWID,LSHL_TYP,LSHL_TY2,LSHLDWID,LSHL_WD2,RSHL_TYP,RSHL_TY2,RSHLDWID,RSHL_WD2,SURF_TYP,SURF_TY2,lanewid,rdwy_wid,FUNC_CLS,sex,young,old,drink,truck,old_car
1,33,1901,1,2.0,4.0,3,0.0,2.32,124290.0,7.7,10.43,U,O,28,C,C,0,0,C,C,0,0,A,A,13,78,51.0,1,0,0,0,0,1
1,33,2311,6,2.0,6.0,5,0.0,2.32,124290.0,7.7,10.43,U,O,28,C,C,0,0,C,C,0,0,A,A,13,78,51.0,0,0,0,0,0,1
1,33,1835,6,1.0,1.0,1,0.0,2.32,124290.0,7.7,10.43,U,O,28,C,C,0,0,C,C,0,0,A,A,13,78,51.0,1,0,0,1,0,0
1,33,140,7,1.0,4.0,1,4.77,4.42,124290.0,0.0,0.45,U,A,44,,,0,0,A,A,10,10,A,A,12,72,51.0,0,1,0,0,1,0
2,33,5,4,1.0,4.0,1,4.77,5.6,124290.0,0.0,1.36,U,A,44,,,0,0,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1953,5,2.0,4.0,9,3.03,4.85,124290.0,0.0,3.18,U,A,44,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,1,0,0
2,33,800,3,1.0,1.0,2,3.03,4.85,124290.0,0.0,3.18,U,A,44,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,1,1,0
1,33,405,5,1.0,4.0,2,3.03,0.5,124290.0,0.0,3.18,U,A,44,,,0,0,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1618,5,1.0,1.0,1,1.69,2.46,124290.0,0.0,4.08,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,1128,6,2.0,1.0,6,1.69,2.23,90480.0,0.0,2.64,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
2,33,1543,4,1.0,1.0,1,1.69,2.23,90480.0,0.0,0.33,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,759,5,4.0,1.0,8,0.0,2.41,118663.0,0.0,2.17,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1510,7,1.0,1.0,1,0.0,2.83,118663.0,0.0,3.0300000000000007,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,1
1,33,1643,5,2.0,1.0,2,0.0,2.83,118663.0,0.0,3.0300000000000007,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,1
1,33,2011,1,2.0,4.0,3,2.05,1.37,116552.0,0.0,5.96,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1130,2,1.0,1.0,1,0.0,2.34,116552.0,0.0,0.85,U,A,24,,,0,0,A,A,10,10,A,A,12,84,51.0,1,0,0,1,0,0
1,33,1703,2,1.0,4.0,1,0.0,0.4600000000000001,116552.0,0.0,3.83,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,737,5,1.0,1.0,1,0.0,1.45,125098.0,7.7,10.96,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,1357,2,1.0,1.0,1,2.2,4.71,87304.0,0.0,3.51,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,0
1,33,507,3,1.0,4.0,1,2.2,4.71,87304.0,0.0,3.51,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,909,4,1.0,1.0,1,0.0,2.2,96820.0,7.7,2.83,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,0
2,33,646,4,1.0,1.0,1,0.0,3.46,70096.0,0.0,4.86,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
2,33,1010,3,1.0,1.0,1,1.0,0.45,81132.0,0.0,1.48,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
2,33,548,6,1.0,2.0,1,1.0,0.0,81132.0,7.7,3.26,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,1,0,0,1,0,0
1,33,606,6,2.0,1.0,1,0.0,2.35,59182.0,0.0,7.13,U,A,24,,,0,0,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,1
1,33,610,5,4.0,6.0,4,0.0,3.01,69475.0,0.0,3.3,U,A,24,,,0,0,A,A,10,10,A,A,12,96,51.0,0,0,0,0,0,0
2,33,527,5,4.0,7.0,6,0.0,1.9,69475.0,0.0,5.83,U,A,24,,,0,0,A,A,10,10,A,A,12,96,51.0,1,0,1,0,0,0
2,33,500,5,4.0,6.0,5,0.0,0.15,69475.0,0.0,1.78,U,O,2,W,W,0,0,W,W,0,0,P,P,17,136,51.0,1,0,0,0,0,0
1,33,1250,1,2.0,1.0,3,1.25,0.15,69475.0,7.7,11.41,U,A,24,,,0,0,A,A,10,10,A,A,12,96,51.0,1,0,0,0,0,0
2,33,1941,4,1.0,4.0,1,1.25,0.15,69475.0,7.7,11.41,U,A,24,,,0,0,A,A,10,10,A,A,12,96,51.0,0,0,0,0,0,0
1,33,1611,7,2.0,1.0,3,1.47,0.56,45889.0,0.0,0.84,U,A,24,,,0,0,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,1
1,33,253,6,2.0,6.0,5,1.47,0.16,45889.0,0.0,1.8400000000000003,U,A,16,,,0,0,A,A,10,10,A,A,12,48,51.0,1,0,0,0,0,0
1,33,2030,7,1.0,4.0,1,1.47,0.16,45889.0,0.0,1.8400000000000003,U,A,16,,,0,0,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,0
1,33,1402,2,1.0,1.0,1,0.0,0.43,88252.0,19.02,21.26,U,A,20,,,0,0,A,A,10,10,A,P,12,96,51.0,0,0,1,0,1,0
1,33,856,4,1.0,1.0,1,0.0,0.5,88252.0,19.02,21.26,U,A,20,,,0,0,A,A,10,10,A,P,12,96,51.0,1,0,1,0,0,0
1,33,10,6,2.0,4.0,3,0.0,3.54,88252.0,7.7,8.38,U,A,20,,,0,0,A,A,10,10,A,P,12,96,51.0,0,0,0,0,0,0
1,33,800,5,1.0,1.0,2,0.0,1.64,83764.0,7.7,4.89,U,S,48,A,A,6,6,A,A,10,10,A,P,12,72,51.0,0,1,0,0,0,0
1,33,1452,4,1.0,1.0,1,0.0,1.64,83764.0,7.7,4.89,U,S,48,A,A,6,6,A,A,10,10,A,P,12,72,51.0,1,0,0,0,0,1
1,33,1238,7,1.0,1.0,1,0.0,2.43,85153.0,7.7,13.99,U,S,48,A,A,6,6,A,A,10,10,A,P,12,72,51.0,0,0,0,0,0,0
1,33,614,6,1.0,6.0,1,0.0,1.0,85153.0,7.7,0.93,U,S,48,A,A,6,6,A,A,10,10,A,P,12,72,51.0,0,1,0,0,0,1
1,33,304,2,2.0,6.0,3,0.0,1.0,78735.0,7.7,6.32,R,S,374,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,1,0,0,0,0
1,33,409,5,1.0,6.0,2,0.0,0.9,78735.0,7.7,2.87,R,S,82,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,0,0,0,0,1
1,33,525,5,4.0,4.0,1,0.0,0.9,78735.0,7.7,2.87,R,S,82,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,0,0,0,0,0
1,33,45,6,1.0,6.0,1,0.0,0.9,78735.0,7.7,2.87,R,S,82,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,0,0,0,0,0
1,33,525,5,4.0,4.0,1,0.0,0.9,78735.0,7.7,2.87,R,S,82,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,1,0,0,0,1
2,33,518,3,2.0,4.0,5,0.0,0.9,78735.0,7.7,11.5,R,S,82,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,0,0,0,0,1
1,33,1633,5,1.0,1.0,1,0.0,0.9,78735.0,7.7,6.04,R,S,82,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,0,0,0,0,0
1,33,1640,1,2.0,1.0,3,0.0,1.56,72231.0,7.7,8.17,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1735,5,1.0,4.0,1,0.0,1.56,72231.0,7.7,5.27,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,1
1,33,1330,5,1.0,1.0,8,0.0,1.31,72231.0,7.7,14.5,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,1,0
2,33,1724,5,1.0,3.0,1,0.0,1.31,72231.0,7.7,14.5,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
2,33,1600,1,7.0,1.0,3,0.0,0.48,72231.0,7.7,14.5,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,1
2,33,1305,4,1.0,1.0,1,0.0,1.32,72231.0,7.7,5.8,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,530,5,4.0,6.0,2,0.0,1.32,72231.0,7.7,5.8,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,453,6,2.0,6.0,2,0.0,2.78,65127.0,7.7,2.61,R,S,82,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,54,2,4.0,6.0,2,1.0,4.88,65127.0,7.7,3.09,R,S,174,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,1649,5,1.0,4.0,1,1.0,4.88,65127.0,7.7,3.09,R,S,174,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,1
2,33,931,7,2.0,1.0,3,0.0,4.88,65127.0,7.7,3.09,R,S,174,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,19,2,4.0,6.0,5,0.0,4.88,65127.0,7.7,3.8,R,O,174,C,C,0,0,C,C,0,0,P,P,16,96,41.0,1,1,0,0,0,0
1,33,1526,2,2.0,1.0,3,0.0,4.88,65127.0,7.7,3.8,R,O,174,C,C,0,0,C,C,0,0,P,P,16,96,41.0,1,0,0,0,0,0
1,33,1448,5,1.0,1.0,1,0.0,4.88,65127.0,7.7,3.8,R,O,174,C,C,0,0,C,C,0,0,P,P,16,96,41.0,0,0,1,0,0,0
1,33,705,5,2.0,1.0,3,0.0,0.0,65127.0,7.7,3.8,R,O,174,C,C,0,0,C,C,0,0,P,P,16,96,41.0,1,0,0,0,1,0
1,33,522,5,2.0,6.0,1,0.0,0.0,65127.0,7.7,3.8,R,O,174,C,C,0,0,C,C,0,0,P,P,16,96,41.0,0,0,0,0,0,0
2,33,1649,5,1.0,1.0,1,0.0,0.0,65127.0,7.7,4.280000000000001,R,S,80,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,0,0,0,1,0
1,33,1300,6,8.0,1.0,6,1.0,0.0,65127.0,7.7,4.280000000000001,R,S,80,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,0,0,0,0,0
1,33,1259,6,2.0,1.0,3,1.0,1.0,65127.0,7.7,4.280000000000001,R,S,80,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,1,0,0,0,0
1,33,4,2,4.0,4.0,2,1.0,0.0,65127.0,7.7,4.280000000000001,R,S,80,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,1,0,0,0,1
1,33,1259,6,2.0,1.0,3,1.0,1.0,65127.0,7.7,3.57,R,S,80,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,1,0,0,0,1
1,33,1300,6,2.0,1.0,6,0.0,1.37,65127.0,7.7,18.07,R,S,48,A,A,6,6,A,A,10,10,A,P,12,72,41.0,0,0,0,0,0,0
2,33,533,5,1.0,2.0,1,2.75,0.51,65127.0,7.7,8.08,R,S,48,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,0,0,0,0,1
2,33,1717,1,2.0,6.0,3,0.0,0.35,65127.0,7.7,0.95,U,O,48,C,C,0,0,C,C,0,0,P,A,16,96,51.0,1,1,0,0,0,0
1,33,2,1,2.0,4.0,3,0.0,0.01,65127.0,7.7,1.43,U,S,48,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,532,5,1.0,2.0,1,0.75,2.3599999999999994,50054.0,7.7,5.12,U,A,22,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1135,1,1.0,1.0,2,0.0,0.0,50054.0,7.7,9.13,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,1,0,0,0
1,33,1147,6,1.0,1.0,1,0.0,0.0,50054.0,7.7,9.13,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,1
1,33,653,4,4.0,6.0,1,0.0,0.0,50054.0,7.7,9.13,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,650,4,4.0,6.0,1,0.0,0.0,50054.0,7.7,9.13,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,731,6,1.0,1.0,1,0.0,0.01,57191.0,7.7,0.63,U,S,126,A,C,6,0,A,C,10,0,A,P,15,88,51.0,0,0,0,0,0,0
2,33,536,4,4.0,6.0,1,0.0,0.48,57191.0,7.7,0.42,U,O,126,C,C,0,0,C,C,0,0,A,P,18,108,51.0,1,1,0,0,0,0
1,33,536,4,4.0,6.0,1,0.0,0.67,53495.0,7.7,3.91,R,S,130,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1905,6,1.0,1.0,1,0.0,0.07000000000000002,56888.0,7.7,26.99000000000001,R,S,225,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,1
1,33,1637,4,1.0,1.0,2,0.25,0.02,56888.0,7.7,26.99000000000001,R,S,225,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,1716,6,7.0,6.0,3,0.0,0.01,56888.0,7.7,8.93,R,S,225,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1946,6,1.0,6.0,2,0.25,0.5,56888.0,7.7,6.02,R,S,225,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,335,6,1.0,6.0,1,0.25,0.52,56888.0,7.7,11.63,R,S,225,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1237,6,1.0,1.0,1,1.0,1.99,56888.0,7.7,11.63,R,S,225,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,1737,6,7.0,1.0,3,0.0,2.05,56888.0,7.7,6.02,R,S,325,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1239,5,1.0,1.0,1,0.75,1.26,56414.0,7.7,4.12,R,S,46,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,0
1,33,2016,5,2.0,6.0,3,0.75,1.26,56414.0,7.7,4.12,R,S,46,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
2,33,2055,1,2.0,6.0,2,0.75,1.26,56414.0,7.7,4.12,R,S,46,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
2,33,211,7,2.0,6.0,1,0.0,0.0,56414.0,7.7,3.09,R,S,46,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,1,0,1
1,33,2145,7,2.0,6.0,3,0.0,0.0,56414.0,7.7,3.09,R,S,46,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,2309,2,2.0,6.0,2,2.0,0.0,56414.0,7.7,6.38,R,S,46,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,554,5,4.0,6.0,5,0.0,0.0,53180.0,7.7,4.8500000000000005,R,S,46,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,0
1,33,747,4,7.0,1.0,3,1.0,0.54,58783.0,7.7,1.5,R,S,90,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,2335,6,2.0,6.0,3,1.0,0.54,58783.0,7.7,1.5,R,S,90,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,2241,2,2.0,6.0,2,0.0,0.12,58783.0,7.7,15.23,R,S,90,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1902,3,2.0,1.0,3,0.0,0.54,58783.0,7.7,0.43,R,S,90,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,0
1,33,2257,4,7.0,4.0,3,0.0,0.54,58783.0,7.7,0.43,R,S,90,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,1
1,33,2000,3,2.0,1.0,3,0.0,0.54,58783.0,7.7,0.64,R,O,60,C,C,0,0,C,C,0,0,A,A,17,104,41.0,0,1,0,0,0,0
1,33,447,6,2.0,6.0,3,0.0,0.54,58783.0,7.7,0.64,R,O,60,C,C,0,0,C,C,0,0,A,A,17,104,41.0,0,0,0,0,0,0
1,33,929,1,7.0,1.0,3,0.0,0.54,58783.0,7.7,1.29,R,O,60,C,C,0,0,C,C,0,0,A,A,17,104,41.0,1,1,0,0,0,0
1,33,1859,4,2.0,6.0,3,0.0,0.54,58783.0,7.7,0.21,R,S,60,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,1,0,0,0
1,33,429,6,7.0,6.0,3,0.0,0.54,58783.0,7.7,4.509999999999999,R,S,60,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,615,3,4.0,4.0,5,0.0,0.04,54591.0,7.7,5.38,R,S,60,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,1,1
2,33,440,5,3.0,6.0,4,0.0,0.12,56899.0,7.7,4.98,R,S,60,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,1
1,33,1513,2,2.0,1.0,3,0.0,0.04,56899.0,7.7,35.50999999999999,R,S,32,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,1
1,33,2335,1,2.0,6.0,3,0.0,0.04,56899.0,7.7,35.50999999999999,R,S,32,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
2,33,1138,2,7.0,1.0,3,1.15,0.27,56899.0,7.7,35.50999999999999,R,S,32,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,325,7,2.0,6.0,2,1.43,0.35,56899.0,7.7,35.50999999999999,R,S,32,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,1
2,33,2035,5,2.0,6.0,1,1.0,0.0,56899.0,7.7,35.50999999999999,R,S,32,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,1,0,0,0,0
2,33,949,1,7.0,1.0,3,1.0,0.0,56899.0,7.7,35.50999999999999,R,S,32,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,2310,6,1.0,6.0,1,1.0,0.01,56899.0,7.7,9.35,U,S,32,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,1
1,33,1612,6,7.0,1.0,3,0.0,0.5,56899.0,7.7,5.19,U,S,32,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,2345,5,7.0,4.0,3,0.0,0.25,37687.0,7.7,2.75,U,A,16,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
2,33,1329,7,2.0,1.0,3,0.48,0.25,37687.0,7.7,2.75,U,A,16,,,0,0,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,0
1,33,504,2,7.0,4.0,3,0.48,0.25,37687.0,7.7,2.75,U,A,16,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1320,7,7.0,1.0,3,0.48,0.25,37687.0,7.7,2.75,U,A,16,,,0,0,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,1
1,33,1830,7,7.0,1.0,3,0.0,0.54,37687.0,7.7,3.3,U,A,16,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1559,7,2.0,4.0,3,0.0,0.54,37687.0,7.7,3.3,U,A,16,,,0,0,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1152,6,3.0,1.0,3,0.48,0.6,46047.0,20.23,1.85,U,S,48,A,A,5,5,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
2,33,1156,6,2.0,1.0,3,0.0,0.48,46047.0,20.23,5.21,U,S,48,A,A,5,5,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,720,5,4.0,2.0,5,2.86,0.35,46047.0,20.23,2.69,U,S,48,A,A,5,5,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,505,3,4.0,6.0,1,0.0,0.35,46047.0,20.23,0.34,U,S,48,W,A,0,6,W,A,0,10,P,A,15,88,51.0,0,0,0,0,0,0
1,33,505,3,4.0,6.0,1,0.0,0.87,46047.0,20.23,8.57,U,S,48,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,505,3,4.0,6.0,1,0.0,0.87,46047.0,20.23,8.57,U,S,48,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,0
1,33,1625,1,1.0,1.0,1,2.76,0.87,46047.0,20.23,8.57,U,S,48,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,729,5,4.0,6.0,1,2.76,0.89,46047.0,20.23,8.57,U,S,48,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,813,6,4.0,1.0,1,0.0,0.01,46047.0,20.23,0.67,U,S,48,A,A,5,5,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,535,5,1.0,6.0,2,0.0,0.08,46047.0,7.7,0.17,U,S,48,W,A,0,5,W,A,0,10,P,A,15,88,51.0,0,0,0,0,0,1
2,33,615,4,2.0,6.0,2,1.75,0.84,36135.0,7.7,0.4,U,S,48,A,A,5,5,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1749,7,1.0,1.0,1,1.75,3.05,36135.0,7.7,2.1099999999999994,U,S,48,A,A,5,5,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,708,4,1.0,1.0,1,0.51,3.05,46311.0,7.7,1.69,U,S,65,A,A,5,5,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,0
1,33,1653,3,2.0,6.0,3,0.0,3.5,51047.0,7.7,9.88,U,S,90,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,1,0,0,0
2,33,1541,6,2.0,1.0,2,0.32,0.85,48298.0,27.93,5.64,R,S,82,A,A,10,6,A,A,10,10,A,P,12,72,41.0,1,1,0,0,0,0
1,33,630,2,3.0,6.0,3,0.0,3.29,48298.0,7.7,5.99,R,S,250,A,A,6,10,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,410,5,2.0,6.0,3,0.0,2.66,43378.0,7.7,3.64,R,S,150,A,A,6,10,A,A,10,10,A,A,12,72,41.0,0,0,0,0,1,0
1,33,549,1,1.0,6.0,1,0.0,2.66,43378.0,7.7,0.79,R,S,150,A,A,6,10,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1240,5,1.0,1.0,1,0.29,2.92,43378.0,7.7,1.74,R,S,100,A,A,6,10,A,A,10,10,A,A,12,72,41.0,0,0,0,1,0,1
1,33,1451,5,3.0,1.0,6,0.0,3.16,36645.0,7.7,2.27,R,S,76,A,A,6,10,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1401,1,1.0,1.0,1,0.57,1.43,45021.0,7.7,5.75,R,A,42,,,0,0,A,A,10,10,A,A,12,72,41.0,1,0,0,0,1,0
1,33,605,5,2.0,2.0,3,0.57,1.43,45021.0,7.7,5.75,R,A,42,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,1336,5,2.0,1.0,3,1.0,0.0,45021.0,7.7,4.27,R,A,22,,,0,0,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,1146,6,7.0,1.0,3,1.0,0.65,45021.0,7.7,4.27,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,1
1,33,1357,7,7.0,1.0,3,1.0,0.65,45021.0,7.7,4.27,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
2,33,1500,5,1.0,1.0,1,1.0,0.65,45021.0,7.7,4.27,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,1,0,1,0,0,0
1,33,2014,7,7.0,6.0,3,0.0,2.55,44523.0,7.7,3.58,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,2041,4,2.0,6.0,2,0.0,2.55,44523.0,7.7,3.58,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,1,0,1
1,33,1808,5,7.0,6.0,3,0.0,2.5,44523.0,7.7,1.79,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,1
2,33,1525,1,1.0,6.0,1,0.0,2.5,44523.0,7.7,1.79,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,1,1,0,0,0,0
2,33,1236,5,7.0,1.0,3,0.0,2.5,44523.0,7.7,1.79,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,623,6,1.0,1.0,2,0.0,2.5,44523.0,7.7,1.79,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,1,0,0,1,0,0
1,33,1520,6,7.0,1.0,3,1.5,2.5,44523.0,7.7,1.79,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1331,5,7.0,1.0,3,1.5,2.5,44798.0,7.7,19.620000000000005,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1744,2,2.0,1.0,2,1.5,2.5,44798.0,7.7,19.620000000000005,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,1,1,0,0,0,0
1,33,305,6,2.0,6.0,3,1.5,2.5,44798.0,7.7,19.620000000000005,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,27,4,1.0,6.0,2,0.0,2.5,44798.0,7.7,19.620000000000005,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,1,1,0,0,0,0
1,33,1715,5,1.0,1.0,1,0.0,2.3599999999999994,44798.0,7.7,2.45,R,A,15,,,0,0,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
2,33,2114,5,1.0,6.0,1,0.0,0.5,44798.0,7.7,13.9,R,A,15,,,0,0,A,A,10,10,A,A,12,60,41.0,1,0,0,0,0,0
2,33,621,1,1.0,2.0,2,0.0,3.51,44798.0,7.7,11.28,R,A,15,,,0,0,A,A,10,10,A,A,12,48,41.0,1,0,0,0,0,0
1,33,1649,2,7.0,6.0,3,2.0,0.2,44238.0,7.7,14.53,R,A,15,,,0,0,A,A,10,10,A,A,12,48,41.0,0,1,0,0,0,1
