128,1523316112,122.976333,41.100966
129,1523316115,122.976183,41.100733
130,1523316118,122.976016,41.100483
131,1523316121,122.97585,41.10025
132,1523316124,122.9757,41.099983
133,1523316127,122.97555,41.099683
134,1523316130,122.975366,41.0994
135,1523316133,122.975233,41.09915
136,1523316136,122.9751,41.098966
137,1523316139,122.97505,41.098866
138,1523316142,122.974983,41.098783
139,1523316145,122.974933,41.0987
140,1523316148,122.974883,41.098633
141,1523316151,122.974883,41.098583
142,1523316154,122.9749,41.098566
143,1523316157,122.974933,41.09855
144,1523316160,122.974933,41.098533
145,1523316163,122.97495,41.098516
146,1523316166,122.97495,41.098516
147,1523316169,122.97495,41.098516
148,1523316172,122.974966,41.098516
149,1523316175,122.974983,41.098516
150,1523316178,122.974966,41.0985
151,1523316181,122.974966,41.098466
152,1523316184,122.974866,41.098316
153,1523316187,122.974783,41.098166
154,1523316190,122.9747,41.098
155,1523316193,122.974633,41.097816
156,1523316196,122.974516,41.097583
157,1523316199,122.974366,41.097316
158,1523316202,122.9742,41.096983
159,1523316205,122.973983,41.096666
160,1523316208,122.973783,41.096316
161,1523316238,122.97165,41.092766
162,1523316241,122.971466,41.092483
163,1523316244,122.971316,41.092233
164,1523316247,122.971183,41.091983
165,1523316250,122.97105,41.09175
166,1523316253,122.9709,41.091516
167,1523316256,122.970783,41.0913
168,1523316259,122.9706,41.091033
169,1523316262,122.970466,41.090783
170,1523316265,122.970333,41.090516
171,1523316271,122.970066,41.089966
172,1523316274,122.96995,41.089733
173,1523316277,122.969833,41.089533
174,1523316280,122.969716,41.089383
175,1523316283,122.969633,41.089283
176,1523316286,122.969616,41.089216
177,1523316289,122.969616,41.089266
178,1523316292,122.969633,41.089283
179,1523316295,122.969616,41.0893
180,1523316298,122.9696,41.0893
181,1523316301,122.9696,41.089283
182,1523316304,122.969583,41.08925
183,1523316307,122.969566,41.08915
184,1523316310,122.9695,41.08895
185,1523316313,122.9694,41.088733
186,1523316316,122.969283,41.088483
187,1523316319,122.96915,41.0882
188,1523316322,122.969,41.087883
189,1523316325,122.968833,41.087533
190,1523316328,122.96865,41.087183
191,1523316331,122.968483,41.086833
192,1523316334,122.968333,41.086516
193,1523316337,122.96825,41.086266
194,1523316340,122.9682,41.08605
195,1523316343,122.968133,41.0859
196,1523316346,122.967983,41.085733
197,1523316349,122.967766,41.08555
198,1523316352,122.9675,41.085333
199,1523316355,122.967166,41.085066
200,1523316358,122.966833,41.084716
201,1523316361,122.966466,41.084366
202,1523316364,122.966083,41.08405
203,1523316367,122.965716,41.083783
204,1523316370,122.96535,41.0835
205,1523316373,122.965016,41.083266
206,1523316376,122.964716,41.0831
207,1523316379,122.964483,41.08295
208,1523316382,122.964366,41.08285
209,1523316385,122.9642,41.082716
210,1523316388,122.964016,41.082566
211,1523316391,122.963783,41.082383
212,1523316394,122.963533,41.082183
213,1523316397,122.96325,41.08195
214,1523316400,122.9629,41.081716
215,1523316415,122.9619,41.080116
216,1523316418,122.961666,41.079816
217,1523316421,122.961333,41.07955
218,1523316424,122.960966,41.0793
219,1523316427,122.960633,41.079
220,1523316430,122.960333,41.07865
221,1523316433,122.960033,41.078283
222,1523316436,122.9597,41.077916
223,1523316439,122.959383,41.077533
224,1523316442,122.959033,41.077083
225,1523316445,122.958666,41.0766
226,1523316448,122.95825,41.076166
227,1523316451,122.95785,41.07575
228,1523316454,122.9575,41.07535
229,1523316457,122.957183,41.075
230,1523316460,122.9569,41.074683
231,1523316463,122.956633,41.074366
232,1523316466,122.956383,41.074083
233,1523316469,122.956216,41.073816
234,1523316472,122.956016,41.073566
235,1523316475,122.955783,41.073283
236,1523316478,122.955516,41.072983
237,1523316481,122.955266,41.0727
238,1523316484,122.95505,41.072416
239,1523316487,122.954833,41.072133
240,1523316490,122.954583,41.071816
241,1523316493,122.954333,41.0715
242,1523316496,122.954066,41.071166
243,1523316499,122.953783,41.070816
244,1523316502,122.953533,41.0705
245,1523316505,122.9533,41.070216
246,1523316508,122.95305,41.06995
247,1523316511,122.952833,41.069666
248,1523316514,122.95265,41.069416
249,1523316517,122.95245,41.06915
